Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
29,Brandon Bass,PF,20,NOK,29,1,268,5.6,14.1,.400,0.0,0.0,,5.6,14.1,.400,2.4,3.8,.632,3.6,10.1,13.7,0.6,0.6,1.4,2.2,3.6,13.7,,90,106,bassbr01
30,Esteban Batista,PF,22,ATL,57,3,495,3.6,8.6,.425,0.0,0.1,.000,3.6,8.5,.430,3.5,5.7,.623,6.5,8.9,15.4,0.8,1.6,1.2,4.1,11.9,10.8,,92,109,batises01
31,Tony Battie,C,29,ORL,82,82,2215,6.9,13.5,.507,0.0,0.1,.000,6.9,13.4,.513,2.2,3.3,.664,3.6,7.7,11.2,1.2,1.1,1.7,2.2,6.1,15.9,,106,107,battito01
32,Shane Battier,SF,27,MEM,81,81,2839,5.9,12.2,.488,1.3,3.2,.394,4.7,8.9,.522,2.9,4.1,.707,3.2,5.2,8.4,2.7,1.8,2.2,1.8,4.4,16.0,,117,102,battish01
33,Lonny Baxter,C-PF,27,TOT,41,0,400,6.0,13.9,.433,0.0,0.0,,6.0,13.9,.433,3.7,4.7,.800,6.0,9.6,15.7,0.5,1.5,1.1,2.7,7.5,15.8,,101,103,baxtelo01
33,Lonny Baxter,C,27,HOU,23,0,281,6.4,14.0,.458,0.0,0.0,,6.4,14.0,.458,3.1,3.7,.842,7.4,8.9,16.3,0.4,1.7,1.4,2.5,9.3,15.9,,106,101,baxtelo01
33,Lonny Baxter,PF,27,CHA,18,0,119,5.2,13.8,.375,0.0,0.0,,5.2,13.8,.375,5.2,6.9,.750,3.0,11.2,14.2,0.9,0.9,0.4,3.0,3.5,15.5,,91,107,baxtelo01
34,Charlie Bell,SG,26,MIL,59,6,1283,7.4,16.8,.439,2.9,6.9,.423,4.5,9.9,.450,2.6,3.6,.708,0.9,4.1,4.9,5.3,2.4,0.2,1.7,5.2,20.3,,114,108,bellch01
35,Raja Bell,SG,29,PHO,79,79,2959,7.2,15.7,.457,3.3,7.5,.442,3.9,8.2,.471,1.9,2.5,.788,0.7,3.5,4.3,3.5,1.3,0.4,1.5,4.2,19.7,,114,109,bellra01
36,Jonathan Bender,SF,25,IND,2,0,21,10.2,12.7,.800,0.0,0.0,,10.2,12.7,.800,5.1,5.1,1.000,0.0,10.2,10.2,5.1,0.0,2.5,0.0,5.1,25.5,,180,102,bendejo01
37,Mike Bibby,PG,27,SAC,82,82,3167,9.8,22.8,.432,3.2,8.2,.386,6.7,14.6,.458,5.6,6.6,.849,0.5,3.5,4.0,7.3,1.4,0.2,3.3,2.8,28.5,,110,109,bibbymi01
38,Andris Biedriņš,C,19,GSW,68,2,1000,6.1,9.5,.638,0.0,0.0,,6.1,9.5,.638,1.1,3.7,.306,6.4,8.2,14.6,1.2,1.2,2.4,1.7,9.8,13.3,,119,104,biedran01
39,Chauncey Billups,PG,29,DET,81,81,2925,8.0,19.1,.418,3.5,8.0,.433,4.5,11.1,.407,8.8,9.8,.894,0.8,4.0,4.8,13.2,1.3,0.2,3.2,3.0,28.3,,127,107,billuch01
40,Steve Blake,PG,25,POR,68,57,1781,6.3,14.5,.438,2.3,5.7,.413,4.0,8.8,.455,2.2,2.8,.791,0.8,3.7,4.5,9.4,1.3,0.2,2.6,3.3,17.2,,114,115,blakest01
41,Andray Blatche,PF,19,WAS,29,0,175,7.7,19.9,.388,0.9,3.9,.231,6.8,16.1,.426,3.0,3.6,.833,3.6,7.7,11.3,3.0,1.5,2.1,3.6,10.7,19.3,,93,105,blatcan01
42,Mark Blount,C,30,TOT,81,55,2240,8.8,17.4,.508,0.0,0.0,,8.8,17.4,.508,4.0,5.3,.757,2.3,6.4,8.7,2.3,0.9,1.8,4.6,6.0,21.7,,96,106,blounma01
42,Mark Blount,C,30,BOS,39,25,1083,9.3,18.3,.511,0.0,0.0,,9.3,18.3,.511,4.7,6.1,.764,1.7,6.1,7.8,3.2,0.7,1.7,5.8,5.1,23.3,,94,108,blounma01
42,Mark Blount,C,30,MIN,42,30,1157,8.4,16.5,.506,0.0,0.0,,8.4,16.5,.506,3.3,4.4,.747,2.8,6.7,9.5,1.5,1.2,1.9,3.5,6.9,20.0,,99,105,blounma01
43,Keith Bogans,SG-SF,25,TOT,72,31,1912,6.0,15.1,.395,1.8,5.6,.325,4.2,9.5,.436,3.5,5.2,.683,1.5,5.6,7.1,3.6,2.0,0.2,2.5,4.6,17.3,,99,106,boganke01
43,Keith Bogans,SG,25,CHA,39,9,848,6.9,17.4,.396,2.0,5.9,.337,4.9,11.5,.426,4.8,6.4,.762,1.8,4.7,6.4,2.7,2.4,0.2,2.5,4.7,20.7,,102,108,boganke01
43,Keith Bogans,SF,25,HOU,33,22,1064,5.2,13.1,.395,1.6,5.2,.314,3.5,7.9,.448,2.4,4.2,.580,1.3,6.3,7.6,4.3,1.6,0.3,2.5,4.6,14.4,,96,105,boganke01
44,Andrew Bogut,PF,21,MIL,82,77,2348,7.2,13.6,.533,0.0,0.1,.000,7.2,13.5,.536,2.7,4.3,.629,4.2,8.6,12.8,4.3,1.1,1.5,2.8,5.8,17.2,,111,106,bogutan01
45,Matt Bonner,PF,25,TOR,78,6,1710,6.4,14.4,.448,3.1,7.5,.420,3.3,6.9,.478,1.9,2.3,.829,2.7,6.1,8.8,1.7,1.5,1.0,1.0,6.7,18.0,,122,112,bonnema01
46,Calvin Booth,C,29,WAS,33,2,250,4.2,9.8,.426,0.2,0.4,.500,4.0,9.4,.422,1.0,1.9,.556,4.0,6.9,10.8,2.5,1.9,1.9,1.7,9.2,9.6,,103,105,boothca01
47,Carlos Boozer,PF,24,UTA,33,19,1025,11.7,21.3,.549,0.0,0.0,,11.7,21.3,.549,5.3,7.3,.723,3.9,11.3,15.2,4.7,1.6,0.4,3.7,5.6,28.6,,113,105,boozeca01
48,Chris Bosh*,C,21,TOR,70,70,2751,10.5,20.8,.505,0.0,0.2,.000,10.5,20.6,.511,9.1,11.1,.816,3.9,8.5,12.4,3.5,1.0,1.5,3.0,4.0,30.1,,118,111,boshch01
49,Bruce Bowen,SF,34,SAS,82,82,2755,4.6,10.6,.433,2.0,4.8,.424,2.5,5.7,.440,1.0,1.7,.607,0.7,5.6,6.3,2.5,1.6,0.6,1.3,3.8,12.2,,107,101,bowenbr01
50,Ryan Bowen,SF,30,HOU,68,19,652,3.1,10.4,.298,0.3,1.8,.136,2.8,8.5,.333,0.9,1.2,.786,2.6,4.8,7.4,2.0,1.8,0.5,1.1,7.1,7.4,,83,105,bowenry01
51,Earl Boykins,PG,29,DEN,60,0,1542,9.0,21.9,.410,2.1,5.9,.346,6.9,16.0,.434,5.0,5.8,.874,0.7,2.0,2.7,7.6,1.6,0.1,2.8,2.4,25.1,,107,110,boykiea01
52,Michael Bradley,PF,26,PHI,46,1,367,4.5,11.1,.405,0.1,0.7,.200,4.4,10.4,.419,0.3,0.4,.667,5.6,9.5,15.1,2.4,0.7,1.0,2.7,5.5,9.5,,93,108,bradlmi01
53,Elton Brand,PF,26,LAC,79,79,3099,12.8,24.2,.527,0.0,0.1,.333,12.7,24.2,.527,7.4,9.6,.775,4.0,9.4,13.3,3.5,1.4,3.4,2.9,3.8,33.0,,116,100,brandel01
54,Primož Brezec,C,26,CHA,79,79,2165,9.7,18.8,.517,0.0,0.0,.000,9.7,18.7,.518,3.9,5.3,.732,4.3,6.1,10.4,1.1,0.5,0.8,2.0,5.4,23.3,,111,110,brezepr01
55,Devin Brown,SG,27,UTA,81,14,1711,6.6,16.8,.393,1.2,3.8,.331,5.4,13.1,.411,5.0,6.8,.745,2.3,4.3,6.6,3.3,1.4,0.4,3.2,4.9,19.5,,100,110,brownde02
56,Kwame Brown,C,23,LAL,72,49,1978,5.4,10.4,.526,0.0,0.0,.000,5.4,10.3,.527,3.4,6.3,.545,4.9,7.8,12.6,1.9,0.7,1.2,2.7,5.2,14.3,,108,107,brownkw01
57,P.J. Brown,C,36,NOK,75,73,2380,6.1,13.2,.461,0.0,0.0,,6.1,13.2,.461,3.2,3.8,.827,4.1,8.3,12.4,2.0,1.0,1.1,2.0,4.9,15.3,,107,107,brownpj01
58,Rick Brunson,PG,33,TOT,27,0,246,4.6,11.9,.389,1.1,2.9,.385,3.5,9.0,.390,1.5,2.6,.583,0.2,4.6,4.9,7.7,1.8,0.2,4.9,4.9,11.9,,83,107,brunsri01
58,Rick Brunson,PG,33,SEA,4,0,31,8.4,13.5,.625,0.0,1.7,.000,8.4,11.8,.714,0.0,0.0,,0.0,3.4,3.4,3.4,0.0,0.0,5.1,1.7,16.9,,93,121,brunsri01
58,Rick Brunson,PG,33,HOU,23,0,215,4.1,11.7,.348,1.3,3.0,.417,2.8,8.6,.324,1.8,3.0,.583,0.3,4.8,5.1,8.4,2.0,0.3,4.8,5.3,11.2,,82,105,brunsri01
59,Kobe Bryant*,SG,27,LAL,80,80,3277,15.8,35.0,.450,2.9,8.3,.347,12.9,26.7,.482,11.2,13.2,.850,1.1,5.7,6.8,5.8,2.4,0.5,4.0,3.8,45.6,,114,105,bryanko01
60,Greg Buckner,SG,29,DEN,73,27,1758,5.3,12.1,.434,2.5,7.1,.354,2.8,5.1,.546,1.2,1.6,.782,0.9,5.2,6.1,3.7,2.5,0.6,1.5,5.2,14.3,,111,105,buckngr01
61,Pat Burke,C,32,PHO,42,0,346,9.1,18.4,.496,0.3,1.0,.286,8.8,17.4,.508,1.9,3.0,.619,3.0,7.5,10.6,2.3,0.9,1.9,4.8,9.0,20.4,,90,105,burkepa01
62,Antonio Burks,PG,25,MEM,57,1,570,5.0,14.1,.354,0.1,0.6,.167,4.9,13.5,.362,1.0,2.2,.435,0.4,3.2,3.6,7.4,2.0,0.0,3.5,4.4,11.0,,80,105,burksan01
63,Kevin Burleson,PG,26,CHA,39,1,340,3.3,13.3,.250,1.5,8.2,.185,1.8,5.1,.353,2.4,2.6,.941,0.6,3.3,3.9,7.3,3.9,0.3,3.8,9.5,10.6,,79,105,burleke01
64,Caron Butler,SF,25,WAS,75,54,2708,9.5,20.9,.455,0.8,2.3,.342,8.7,18.6,.469,5.6,6.4,.870,2.2,6.8,9.0,3.6,2.4,0.3,3.4,4.6,25.3,,107,106,butleca01
65,Jackie Butler,C,20,NYK,55,0,740,8.4,15.4,.544,0.0,0.0,,8.4,15.4,.544,4.1,5.5,.753,4.8,8.3,13.1,1.8,1.2,2.2,4.4,9.1,20.9,,105,109,butleja01
66,Rasual Butler,SF,26,NOK,79,20,1875,7.4,18.2,.406,2.6,7.0,.380,4.7,11.3,.422,2.3,3.3,.693,1.5,5.2,6.7,1.2,0.9,1.3,1.9,4.1,19.7,,100,109,butlera01
67,Andrew Bynum,C,18,LAL,46,0,338,5.2,12.8,.402,0.0,0.0,,5.2,12.8,.402,1.2,4.2,.296,5.3,7.2,12.5,1.4,0.6,3.4,2.7,8.7,11.6,,87,105,bynuman01
68,Will Bynum,PG,23,GSW,15,0,162,6.7,16.5,.404,0.6,2.9,.222,6.0,13.7,.442,3.2,5.1,.625,1.0,2.9,3.8,6.0,2.2,0.0,4.4,3.2,17.2,,88,108,bynumwi01
69,Žarko Čabarkapa,PF,24,GSW,61,0,505,6.8,17.7,.385,0.5,2.0,.250,6.3,15.7,.403,6.1,8.6,.714,3.8,7.5,11.3,2.0,1.3,0.7,3.6,8.9,20.3,,95,106,cabarza01
70,José Calderón,SG,24,TOR,64,11,1487,4.7,11.1,.423,0.2,1.5,.163,4.4,9.5,.465,2.8,3.3,.848,1.1,3.9,5.0,10.2,1.5,0.1,3.6,3.3,12.4,,104,115,caldejo01
71,Marcus Camby,C,31,DEN,56,54,1857,8.3,17.9,.465,0.0,0.3,.091,8.3,17.6,.472,3.1,4.3,.712,3.6,14.7,18.4,3.2,2.2,5.1,2.5,4.3,19.7,,102,95,cambyma01
72,Brian Cardinal,PF,28,MEM,36,0,402,6.4,15.4,.414,1.8,4.0,.448,4.6,11.3,.402,2.6,3.7,.704,1.5,6.1,7.6,4.6,3.2,0.0,3.7,9.0,17.2,,96,100,cardibr01
73,Matt Carroll,SG,25,CHA,78,6,1275,7.7,19.2,.403,2.9,7.5,.389,4.8,11.7,.412,5.6,6.8,.821,1.4,5.0,6.3,1.4,1.9,0.4,1.9,4.8,23.9,,108,108,carroma01
74,Anthony Carter,PG,30,MIN,45,8,589,4.9,12.6,.387,0.4,1.4,.267,4.5,11.2,.402,3.7,5.0,.727,0.8,4.9,5.7,9.3,2.2,0.8,3.7,6.5,13.8,,96,105,cartean01
75,Vince Carter,SG,29,NJN,79,79,2906,12.0,27.9,.430,2.3,6.7,.341,9.7,21.2,.459,8.8,11.0,.799,2.5,6.0,8.5,6.2,1.7,1.0,3.9,4.3,35.1,,107,102,cartevi01
76,Sam Cassell,PG,36,LAC,78,75,2653,9.7,21.9,.443,1.4,3.7,.368,8.3,18.2,.459,5.7,6.6,.863,0.8,4.9,5.7,9.7,1.5,0.2,3.5,4.4,26.5,,109,106,cassesa01
77,Kelvin Cato,C,31,TOT,27,0,333,5.9,13.7,.429,0.0,0.0,,5.9,13.7,.429,4.3,5.7,.743,3.3,8.2,11.4,0.7,1.0,2.0,2.9,8.5,16.0,,96,106,catoke01
77,Kelvin Cato,C,31,ORL,23,0,299,5.6,13.1,.431,0.0,0.0,,5.6,13.1,.431,4.7,6.4,.743,3.5,8.0,11.5,0.4,1.1,1.8,2.9,8.7,16.0,,98,106,catoke01
77,Kelvin Cato,C,31,DET,4,0,34,8.1,19.5,.417,0.0,0.0,,8.1,19.5,.417,0.0,0.0,,1.6,9.8,11.4,3.3,0.0,3.3,3.3,6.5,16.3,,82,102,catoke01
78,Tyson Chandler,C,23,CHI,79,50,2121,3.9,6.9,.565,0.0,0.0,.000,3.9,6.9,.567,2.4,4.7,.503,6.5,10.9,17.4,2.0,1.0,2.5,3.0,7.3,10.2,,107,100,chandty01
79,Calbert Cheaney,SF,34,GSW,42,0,448,4.8,12.4,.389,0.0,0.9,.000,4.8,11.5,.420,0.9,0.9,1.000,2.3,4.7,7.0,2.2,1.5,0.2,2.0,4.4,10.6,,88,108,cheanca01
80,Josh Childress,SF,22,ATL,74,10,2249,6.6,11.9,.552,0.8,1.5,.492,5.8,10.4,.560,3.6,4.7,.766,3.2,6.0,9.1,3.1,2.0,0.9,2.4,4.3,17.5,,121,111,childjo01
81,Doug Christie,SG,35,DAL,7,7,185,2.7,7.7,.346,0.0,0.3,.000,2.7,7.4,.360,2.4,3.5,.667,0.6,3.3,3.8,4.1,2.7,0.3,1.8,3.0,7.7,,93,106,chrisdo01
82,Speedy Claxton,PG,27,NOK,71,3,2019,8.1,19.7,.413,0.5,1.7,.270,7.7,18.0,.426,6.6,8.6,.769,1.0,4.1,5.2,9.1,2.9,0.2,4.1,4.7,23.3,,101,107,claxtsp01
83,Mateen Cleaves,PG,28,SEA,27,0,230,5.7,16.2,.352,0.9,3.6,.250,4.8,12.5,.382,4.3,5.5,.792,0.5,2.7,3.2,9.6,0.7,0.5,3.2,6.8,16.6,,101,119,cleavma01
84,Jarron Collins,C,27,UTA,79,41,1730,4.1,8.8,.461,0.0,0.0,,4.1,8.8,.461,5.0,6.9,.717,4.2,6.3,10.5,3.1,1.1,0.9,1.9,8.0,13.1,,117,108,collija03
85,Jason Collins,C,27,NJN,71,70,1895,2.9,7.4,.397,0.1,0.3,.250,2.8,7.0,.404,1.2,2.4,.512,2.6,7.0,9.6,2.0,1.3,1.1,1.7,7.1,7.2,,90,102,collija04
86,Nick Collison,PF,25,SEA,66,27,1448,7.5,14.3,.525,0.0,0.1,.000,7.5,14.1,.529,2.9,4.1,.699,5.2,8.1,13.3,2.7,0.8,1.3,2.8,7.7,17.8,,112,114,collini01
87,Brian Cook,PF,25,LAL,81,46,1535,9.0,17.6,.511,1.2,2.9,.429,7.7,14.7,.527,2.9,3.5,.832,3.0,6.4,9.4,2.5,1.3,1.1,2.1,7.1,22.1,,116,106,cookbr01
88,Jamal Crawford,SG,25,NYK,79,27,2555,7.6,18.2,.416,2.1,6.1,.345,5.5,12.1,.452,6.1,7.4,.826,0.7,4.4,5.1,6.2,1.8,0.3,3.6,3.1,23.3,,109,112,crawfja01
89,Austin Croshere,PF,30,IND,50,26,1148,6.2,13.3,.463,2.5,6.5,.386,3.6,6.8,.538,4.2,4.8,.882,2.9,9.5,12.4,2.9,1.0,0.3,2.2,4.9,19.0,,121,103,croshau01
90,Eddy Curry,C,23,NYK,72,69,1865,9.5,16.9,.563,0.0,0.0,,9.5,16.9,.563,8.7,13.8,.632,4.1,8.1,12.2,0.5,0.8,1.6,5.1,6.8,27.8,,106,110,curryed01
91,Samuel Dalembert,C,24,PHI,66,52,1761,5.8,10.9,.531,0.0,0.0,.000,5.8,10.8,.533,2.7,3.9,.705,4.7,11.2,15.9,0.7,1.0,4.7,3.1,7.2,14.3,,104,102,dalemsa01
92,Erick Dampier,C,30,DAL,82,36,1934,4.8,9.8,.493,0.0,0.0,,4.8,9.8,.493,3.6,6.1,.591,7.7,10.4,18.1,1.4,0.8,3.0,3.3,7.4,13.3,,108,103,dampier01
93,Antonio Daniels,SG,30,WAS,80,17,2283,5.2,12.5,.418,0.5,2.3,.228,4.7,10.2,.461,6.5,7.7,.845,0.4,3.5,3.9,6.5,1.2,0.2,2.0,2.2,17.5,,118,111,daniean01
94,Marquis Daniels,SG,25,DAL,62,29,1766,7.6,15.9,.480,0.1,0.6,.211,7.5,15.3,.491,4.3,5.7,.754,2.5,4.4,6.9,5.3,2.1,0.4,3.1,4.4,19.6,,110,107,daniema01
