Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
13,Kostas Antetokounmpo,PF,23,LAL,15,0,56,2.6,8.7,.300,0.0,0.0,,2.6,8.7,.300,5.2,11.3,.462,3.5,13.0,16.5,0.9,1.7,3.5,9.6,6.9,10.4,,56,100,antetko01
14,Thanasis Antetokounmpo,SF,28,MIL,57,3,551,5.7,11.7,.489,0.6,2.5,.241,5.1,9.2,.556,2.1,4.2,.510,4.6,6.0,10.6,3.9,1.9,0.9,3.7,6.3,14.1,,104,112,antetth01
15,Carmelo Anthony,PF,36,POR,69,3,1690,9.4,22.4,.421,3.8,9.4,.409,5.6,13.0,.429,4.0,4.4,.890,0.9,5.3,6.2,3.0,1.3,1.1,1.8,4.2,26.7,,112,117,anthoca01
16,Cole Anthony,PG,20,ORL,47,34,1273,8.4,21.1,.397,2.2,6.6,.337,6.2,14.5,.424,4.2,5.0,.832,1.5,7.0,8.4,7.3,1.1,0.7,4.1,3.7,23.1,,98,116,anthoco01
17,OG Anunoby,SF,23,TOR,43,43,1433,8.4,17.5,.480,3.5,8.8,.398,4.9,8.7,.562,2.7,3.4,.784,1.8,6.2,8.0,3.2,2.2,1.1,2.5,3.9,23.0,,113,112,anunoog01
18,Ryan Arcidiacono,PG,26,CHI,44,0,450,5.3,12.6,.419,2.7,7.2,.373,2.6,5.4,.480,1.4,2.2,.650,0.5,6.7,7.2,6.0,1.0,0.0,1.1,5.1,14.7,,118,114,arcidry01
19,Trevor Ariza,SF,35,MIA,30,27,841,5.8,14.2,.411,3.0,8.4,.350,2.9,5.8,.500,2.0,2.6,.773,1.6,6.9,8.5,3.2,1.8,1.1,1.2,3.2,16.7,,111,111,arizatr01
20,D.J. Augustin,PG,33,TOT,57,12,1129,5.6,14.3,.394,3.5,9.1,.382,2.2,5.3,.413,3.5,3.9,.904,0.8,3.1,3.9,7.8,1.2,0.0,2.7,2.3,18.3,,117,117,augusdj01
20,D.J. Augustin,PG,33,MIL,37,6,713,4.7,12.6,.370,3.2,8.5,.380,1.4,4.1,.349,2.4,2.6,.900,0.7,2.6,3.3,7.2,1.3,0.1,2.2,2.2,15.0,,115,116,augusdj01
20,D.J. Augustin,PG,33,HOU,20,6,416,7.3,17.2,.424,3.9,10.0,.386,3.4,7.2,.476,5.6,6.1,.907,1.0,4.0,5.0,8.9,0.9,0.0,3.5,2.6,24.0,,118,119,augusdj01
21,Deni Avdija,SF,20,WAS,54,32,1257,4.8,11.4,.417,1.9,6.2,.315,2.8,5.3,.535,1.1,1.7,.644,0.8,8.8,9.6,2.3,1.2,0.6,1.2,5.1,12.5,,103,113,avdijde01
22,Deandre Ayton,C,22,PHO,69,69,2115,10.0,16.0,.626,0.1,0.5,.200,9.9,15.6,.639,3.1,4.0,.769,5.3,11.6,17.0,2.3,1.0,1.9,2.4,4.6,23.3,,127,109,aytonde01
23,Udoka Azubuike,C,21,UTA,15,0,57,3.4,7.7,.444,0.0,0.0,,3.4,7.7,.444,6.8,8.5,.800,3.4,7.7,11.1,0.0,0.9,3.4,2.6,7.7,13.7,,113,106,azubuud01
24,Dwayne Bacon,SG,25,ORL,72,50,1853,7.7,19.1,.402,1.5,5.4,.285,6.1,13.6,.449,3.8,4.6,.824,0.8,5.1,5.9,2.4,1.2,0.1,1.2,2.7,20.7,,102,117,bacondw01
25,Marvin Bagley III,PF,21,SAC,43,42,1112,10.7,21.2,.504,1.6,4.7,.343,9.1,16.5,.550,3.3,5.8,.575,4.6,9.2,13.7,1.9,0.9,0.9,2.5,4.3,26.2,,109,117,baglema01
26,LaMelo Ball,PG,19,CHO,51,31,1469,9.7,22.3,.436,3.1,8.7,.352,6.7,13.7,.489,4.2,5.5,.758,2.1,7.9,10.0,10.4,2.7,0.6,4.8,4.5,26.7,,108,110,ballla01
27,Lonzo Ball,PG,23,NOP,55,55,1747,8.0,19.2,.414,4.7,12.5,.378,3.2,6.7,.482,1.4,1.8,.781,0.9,6.3,7.2,8.7,2.3,0.9,3.4,2.8,22.0,,110,113,balllo01
28,Mo Bamba,C,22,ORL,46,5,725,9.5,20.2,.472,2.6,7.9,.322,7.0,12.3,.568,3.0,4.4,.682,5.1,12.7,17.8,2.3,0.9,3.9,2.4,5.8,24.6,,111,109,bambamo01
29,Desmond Bane,SG,22,MEM,68,17,1519,7.4,15.7,.469,3.7,8.5,.432,3.7,7.2,.513,1.3,1.5,.816,1.0,5.6,6.6,3.7,1.3,0.5,1.9,3.9,19.7,,115,114,banede01
30,Harrison Barnes,PF,28,SAC,58,58,2102,7.3,14.7,.497,2.3,5.8,.391,5.0,8.8,.567,4.5,5.4,.830,1.5,7.3,8.8,4.6,1.0,0.3,2.1,1.7,21.3,,123,119,barneha02
31,RJ Barrett,SG,20,NYK,72,72,2511,9.3,21.1,.441,2.5,6.2,.401,6.8,15.0,.457,4.1,5.5,.746,1.4,6.9,8.2,4.3,1.1,0.4,2.8,3.7,25.2,,106,110,barrerj01
32,Will Barton,SF,30,DEN,56,52,1736,7.4,17.3,.426,2.8,7.3,.381,4.6,10.0,.459,2.7,3.4,.785,1.1,5.3,6.4,5.2,1.4,0.7,2.7,2.7,20.2,,107,114,bartowi01
33,Keita Bates-Diop,SF,25,SAS,30,0,245,5.9,13.3,.448,1.0,3.4,.294,5.0,9.9,.500,2.8,4.2,.667,1.8,7.9,9.7,2.4,2.2,1.0,1.4,2.2,15.6,,106,111,bateske01
34,Nicolas Batum,SF,32,LAC,67,38,1835,5.2,11.1,.464,3.0,7.3,.404,2.2,3.8,.579,1.3,1.6,.828,1.3,7.2,8.5,4.0,1.9,1.0,1.4,2.8,14.6,,124,110,batumni01
35,Aron Baynes,C,34,TOR,53,31,980,6.6,15.0,.441,1.3,5.1,.262,5.3,9.9,.532,1.4,2.0,.707,4.3,9.2,13.5,2.3,0.8,1.1,2.3,5.9,16.0,,104,113,baynear01
36,Kent Bazemore,SF,31,GSW,67,18,1333,6.2,13.8,.449,2.6,6.5,.408,3.6,7.3,.486,1.9,2.7,.692,0.9,7.2,8.1,3.8,2.4,1.2,2.9,5.6,16.9,,101,108,bazemke01
37,Darius Bazley,PF,20,OKC,55,55,1714,7.6,19.1,.396,2.3,7.9,.290,5.3,11.2,.470,3.5,4.9,.702,1.4,9.6,11.0,2.7,0.8,0.7,3.4,1.7,20.9,,93,114,bazleda01
38,Bradley Beal,SG,27,WAS,60,60,2147,14.4,29.7,.485,2.8,8.0,.349,11.6,21.7,.535,8.8,9.9,.889,1.5,4.5,6.1,5.7,1.5,0.5,4.0,3.0,40.3,,114,115,bealbr01
39,Malik Beasley,SG,24,MIN,37,36,1214,10.3,23.3,.440,5.0,12.5,.399,5.3,10.9,.487,2.6,3.1,.850,1.1,5.2,6.3,3.4,1.2,0.3,2.3,2.4,28.2,,109,118,beaslma01
40,Jordan Bell,C,26,TOT,6,1,82,3.9,12.4,.318,0.0,1.1,.000,3.9,11.3,.350,0.6,1.1,.500,3.9,9.6,13.5,3.9,1.7,2.8,2.3,3.9,8.5,,83,108,belljo01
40,Jordan Bell,C,26,WAS,5,1,67,4.8,13.8,.350,0.0,1.4,.000,4.8,12.4,.389,0.0,0.0,,4.1,8.9,13.1,3.4,2.1,2.1,2.1,3.4,9.6,,86,109,belljo01
40,Jordan Bell,C,26,GSW,1,0,15,0.0,6.3,.000,0.0,0.0,,0.0,6.3,.000,3.1,6.3,.500,3.1,12.5,15.7,6.3,0.0,6.3,3.1,6.3,3.1,,70,104,belljo01
41,DeAndre' Bembry,SF,26,TOR,51,12,972,5.8,11.4,.513,0.7,2.6,.264,5.1,8.7,.589,2.2,3.3,.682,1.6,5.6,7.3,5.3,2.6,0.9,3.5,4.3,14.6,,104,111,bembrde01
42,Dāvis Bertāns,PF,28,WAS,57,7,1464,6.1,15.1,.404,5.3,13.5,.395,0.8,1.6,.480,3.1,3.6,.870,0.6,4.7,5.3,1.5,1.0,0.4,1.0,4.3,20.6,,120,116,bertada01
43,Patrick Beverley,PG,32,LAC,37,34,832,5.5,13.1,.423,3.3,8.4,.397,2.2,4.7,.468,2.1,2.7,.800,1.7,5.4,7.1,4.5,1.7,1.7,2.0,6.4,16.5,,118,110,beverpa01
44,Saddiq Bey,SF,21,DET,70,53,1909,7.2,17.8,.404,4.5,11.8,.380,2.7,5.9,.450,3.2,3.8,.844,1.1,7.1,8.2,2.4,1.3,0.4,1.5,2.8,22.0,,112,114,beysa01
45,Tyler Bey,SF,22,DAL,18,0,71,4.9,15.3,.318,0.7,2.8,.250,4.2,12.5,.333,2.1,3.5,.600,5.6,7.6,13.2,2.1,0.0,0.7,2.1,4.2,12.5,,91,116,beyty01
46,Khem Birch,C,28,TOT,67,22,1529,6.0,12.1,.497,0.4,1.7,.250,5.6,10.4,.537,2.9,4.1,.705,5.5,6.8,12.3,2.8,1.5,1.6,1.4,3.6,15.3,,121,113,birchkh01
46,Khem Birch,C,28,ORL,48,5,952,4.8,10.7,.450,0.2,1.1,.190,4.6,9.6,.479,3.2,4.3,.741,6.0,6.4,12.4,2.7,1.6,1.4,1.2,3.4,13.0,,120,114,birchkh01
46,Khem Birch,C,28,TOR,19,17,577,8.0,14.3,.556,0.8,2.6,.290,7.2,11.7,.614,2.3,3.7,.636,4.8,7.3,12.1,3.0,1.3,1.8,1.8,3.9,19.0,,123,112,birchkh01
47,Goga Bitadze,C,21,IND,45,3,561,7.0,16.3,.428,1.7,6.7,.253,5.3,9.7,.548,3.8,5.1,.738,5.1,7.6,12.6,3.1,0.8,5.1,1.4,7.9,19.5,,116,109,bitadgo01
48,Bismack Biyombo,C,28,CHO,66,36,1349,5.1,8.8,.587,0.0,0.0,.000,5.1,8.7,.589,1.7,3.8,.448,5.0,7.6,12.6,2.9,0.6,2.7,2.6,5.1,12.0,,113,113,biyombi01
49,Nemanja Bjelica,PF,32,TOT,37,3,595,7.2,16.0,.454,2.2,6.9,.318,5.0,9.0,.559,3.0,4.2,.725,2.4,8.0,10.3,5.6,1.2,0.4,2.7,5.5,19.7,,111,116,bjeline01
49,Nemanja Bjelica,PF,32,SAC,26,1,439,7.5,16.4,.460,1.9,6.3,.293,5.7,10.1,.565,3.5,4.6,.762,2.6,8.3,10.9,5.4,0.9,0.2,3.1,5.2,20.4,,110,119,bjeline01
49,Nemanja Bjelica,PF,32,MIA,11,2,156,6.4,14.6,.435,3.2,8.6,.370,3.2,6.1,.526,1.6,2.9,.556,1.6,7.0,8.6,6.4,2.2,1.0,1.6,6.4,17.5,,116,110,bjeline01
50,Eric Bledsoe,SG,31,NOP,71,70,2111,7.0,16.6,.421,2.7,8.1,.341,4.2,8.5,.496,3.0,4.4,.687,0.7,4.9,5.5,6.1,1.2,0.5,2.6,2.5,19.7,,108,116,bledser01
51,Keljin Blevins,SF,25,POR,17,0,75,3.3,13.0,.250,1.3,5.2,.250,2.0,7.8,.250,0.0,0.0,,2.0,4.6,6.5,2.6,1.3,0.0,3.3,5.2,7.8,,66,119,blevike01
52,Bogdan Bogdanović,SG,28,ATL,44,27,1305,10.1,21.3,.473,5.5,12.6,.438,4.6,8.7,.522,1.5,1.7,.909,0.8,5.3,6.0,5.5,1.8,0.5,2.0,3.7,27.1,,122,114,bogdabo01
53,Bojan Bogdanović,SF,31,UTA,72,72,2216,8.9,20.3,.439,4.0,10.1,.390,5.0,10.2,.487,5.1,5.8,.879,0.9,5.3,6.2,3.0,1.0,0.1,2.8,2.5,26.9,,113,112,bogdabo02
54,Bol Bol,PF,21,DEN,32,2,160,7.7,17.9,.431,2.8,7.4,.375,4.9,10.5,.471,3.1,4.6,.667,0.0,7.4,7.4,2.2,0.9,3.1,4.0,4.3,21.3,,92,111,bolbo01
55,Marques Bolden,C,22,CLE,6,0,29,1.7,5.1,.333,0.0,0.0,,1.7,5.1,.333,8.5,13.6,.625,5.1,5.1,10.2,0.0,3.4,3.4,3.4,0.0,11.9,,101,108,boldema01
56,Jordan Bone,PG,23,ORL,14,0,196,5.7,13.4,.426,2.5,7.9,.313,3.2,5.5,.591,0.0,0.0,,1.0,5.0,6.0,4.5,0.5,0.0,0.7,2.7,13.9,,113,119,bonejo01
57,Isaac Bonga,SF,21,WAS,40,8,432,3.2,8.6,.370,1.4,5.0,.277,1.8,3.6,.500,0.5,0.9,.625,1.9,5.1,7.0,2.5,1.2,1.0,2.3,6.7,8.3,,90,114,bongais01
58,Devin Booker,SG,24,PHO,67,67,2270,13.5,28.0,.484,2.7,8.1,.340,10.8,19.9,.543,7.4,8.5,.867,0.7,5.4,6.1,6.3,1.2,0.3,4.5,3.9,37.2,,110,114,bookede01
59,Chris Boucher,C,28,TOR,60,14,1453,9.6,18.7,.514,3.0,7.8,.383,6.6,10.8,.609,5.1,6.4,.788,3.9,9.6,13.5,2.1,1.2,3.7,1.5,5.5,27.2,,127,109,bouchch01
60,Brian Bowen,SF,22,IND,6,0,15,3.2,12.6,.250,0.0,3.2,.000,3.2,9.5,.333,3.2,3.2,1.000,0.0,9.5,9.5,0.0,0.0,0.0,0.0,3.2,9.5,,74,116,bowenbr02
61,Avery Bradley,SG,30,TOT,27,6,602,5.1,13.7,.374,2.6,8.1,.327,2.5,5.6,.443,1.0,1.2,.800,0.6,3.9,4.6,3.7,1.7,0.2,2.2,4.4,13.8,,94,116,bradlav01
61,Avery Bradley,SG,30,MIA,10,1,211,7.3,15.5,.470,3.8,8.9,.421,3.5,6.6,.536,1.6,2.1,.778,0.5,3.8,4.2,3.3,1.6,0.2,2.1,6.1,20.0,,110,114,bradlav01
61,Avery Bradley,SG,30,HOU,17,5,391,4.0,12.7,.314,2.1,7.6,.270,1.9,5.1,.381,0.6,0.7,.833,0.7,4.0,4.7,3.9,1.7,0.2,2.3,3.5,10.7,,84,117,bradlav01
62,Tony Bradley,C,23,TOT,42,8,684,9.2,13.8,.665,0.0,0.2,.000,9.2,13.6,.675,2.7,3.8,.691,5.9,10.8,16.7,2.6,1.0,2.1,2.3,4.3,21.0,,131,109,bradlto01
62,Tony Bradley,C,23,PHI,20,8,287,8.6,12.6,.680,0.0,0.2,.000,8.6,12.4,.689,1.2,1.8,.636,6.6,10.9,17.5,2.9,1.0,2.2,1.0,4.7,18.3,,145,106,bradlto01
62,Tony Bradley,C,23,OKC,22,0,397,9.6,14.6,.656,0.0,0.2,.000,9.6,14.4,.667,3.7,5.3,.705,5.5,10.7,16.2,2.4,1.1,2.0,3.2,4.0,22.9,,123,111,bradlto01
63,Jarrell Brantley,PF,24,UTA,28,0,138,8.8,18.4,.481,4.2,9.9,.429,4.6,8.5,.542,0.7,0.7,1.000,3.2,6.4,9.5,5.3,2.5,0.7,2.8,6.0,22.6,,120,107,brantja01
64,Ignas Brazdeikis,SF,22,TOT,13,0,249,6.8,16.2,.422,2.2,5.5,.393,4.7,10.8,.436,2.0,2.7,.714,2.2,6.6,8.8,3.3,0.8,0.6,2.3,4.3,17.8,,101,116,brazdig01
64,Ignas Brazdeikis,SF,22,NYK,4,0,7,0.0,7.1,.000,0.0,0.0,,0.0,7.1,.000,14.3,14.3,1.000,7.1,7.1,14.3,7.1,0.0,0.0,7.1,0.0,14.3,,103,113,brazdig01
64,Ignas Brazdeikis,SF,22,PHI,1,0,8,0.0,18.1,.000,0.0,6.0,.000,0.0,12.1,.000,0.0,0.0,,0.0,12.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,,0,111,brazdig01
64,Ignas Brazdeikis,SF,22,ORL,8,0,234,7.3,16.4,.443,2.3,5.6,.407,5.0,10.8,.462,1.7,2.5,.667,2.1,6.4,8.5,3.3,0.8,0.6,2.3,4.6,18.5,,103,117,brazdig01
65,Mikal Bridges,SF,24,PHO,72,72,2348,7.6,14.1,.543,2.8,6.6,.425,4.8,7.4,.647,2.3,2.8,.840,1.6,4.9,6.5,3.2,1.6,1.3,1.2,2.4,20.4,,131,112,bridgmi01
66,Miles Bridges,PF,22,CHO,66,19,1932,7.9,15.7,.503,2.9,7.3,.400,5.0,8.4,.593,2.5,2.9,.867,2.0,8.0,10.0,3.7,1.1,1.3,2.7,3.6,21.2,,116,113,bridgmi02
67,Amida Brimah,C,26,IND,5,0,29,8.1,13.0,.625,0.0,0.0,,8.1,13.0,.625,4.9,4.9,1.000,3.3,9.8,13.0,1.6,0.0,8.1,6.5,6.5,21.2,,101,106,brimaam01
68,Oshae Brissett,SF,22,IND,21,16,519,6.6,13.8,.483,3.0,7.1,.423,3.6,6.6,.548,4.6,5.9,.769,2.6,7.8,10.5,1.6,1.7,1.8,0.9,2.9,20.9,,129,111,brissos01
69,Malcolm Brogdon,PG,28,IND,56,56,1930,10.9,24.0,.453,3.6,9.2,.388,7.3,14.8,.493,3.7,4.3,.864,1.4,5.8,7.2,8.1,1.2,0.4,2.8,2.7,29.0,,113,115,brogdma01
70,Armoni Brooks,SG,22,HOU,20,5,520,7.1,17.5,.406,5.5,14.3,.382,1.6,3.2,.514,0.6,1.1,.583,0.9,5.3,6.2,2.7,1.1,0.5,2.0,3.1,20.3,,105,117,brookar01
71,Dillon Brooks,SF,25,MEM,67,67,1997,10.3,24.7,.419,3.1,8.9,.344,7.3,15.8,.461,3.8,4.7,.815,1.3,3.4,4.7,3.8,1.9,0.6,2.8,5.7,27.6,,102,113,brookdi01
72,Bruce Brown,PG,24,BRK,65,37,1451,7.8,14.1,.556,0.6,2.0,.288,7.2,12.1,.599,2.9,3.9,.735,3.7,7.9,11.6,3.5,1.9,0.9,1.8,4.8,19.0,,124,112,brownbr01
73,Charlie Brown Jr.,SG,23,OKC,9,1,152,4.1,13.4,.302,1.6,6.6,.238,2.5,6.9,.364,2.8,3.1,.900,0.9,4.4,5.3,2.8,1.3,0.6,1.9,5.9,12.5,,88,116,brownch02
74,Jaylen Brown,SG,24,BOS,58,58,1999,13.1,27.2,.484,4.0,10.0,.397,9.2,17.1,.536,4.7,6.1,.764,1.7,6.7,8.5,4.8,1.8,0.8,3.9,4.1,34.9,,112,113,brownja02
75,Moses Brown,C,21,OKC,43,32,920,7.5,13.8,.545,0.0,0.0,,7.5,13.8,.545,4.0,6.5,.619,8.0,11.8,19.8,0.5,1.6,2.4,2.2,4.8,19.1,,117,109,brownmo01
76,Sterling Brown,SG,25,HOU,51,14,1229,5.8,12.9,.448,3.5,8.3,.423,2.3,4.6,.492,1.0,1.2,.806,1.5,7.2,8.6,2.8,1.5,0.5,1.6,3.7,16.0,,114,116,brownst02
77,Troy Brown Jr.,SF,21,TOT,34,0,524,5.6,13.0,.431,2.0,6.3,.314,3.6,6.7,.541,1.3,1.9,.714,1.8,7.6,9.4,2.6,0.9,0.5,1.9,4.4,14.5,,103,114,browntr01
77,Troy Brown Jr.,SF,21,WAS,21,0,287,5.3,14.3,.371,2.2,7.4,.304,3.1,6.9,.442,1.6,2.4,.667,1.8,8.0,9.8,3.1,0.5,0.6,2.6,4.7,14.5,,93,115,browntr01
77,Troy Brown Jr.,SF,21,CHI,13,0,237,5.9,11.2,.527,1.6,4.9,.333,4.3,6.3,.677,1.0,1.2,.833,1.8,7.2,9.0,2.0,1.4,0.4,1.0,4.1,14.5,,123,113,browntr01
78,Jalen Brunson,PG,24,DAL,68,12,1697,9.5,18.2,.523,2.4,5.8,.405,7.2,12.4,.578,3.5,4.4,.795,0.8,5.9,6.7,6.9,1.0,0.0,2.3,3.2,24.9,,123,116,brunsja01
79,Elijah Bryant,SG,25,MIL,1,0,32,8.8,19.1,.462,1.5,7.3,.200,7.3,11.7,.625,4.4,4.4,1.000,2.9,5.9,8.8,4.4,0.0,1.5,5.9,5.9,23.5,,100,115,bryanel01
80,Thomas Bryant,C,23,WAS,10,10,271,10.0,15.5,.648,1.5,3.6,.429,8.5,11.9,.714,2.7,4.1,.667,3.1,7.3,10.4,2.6,0.7,1.4,1.9,5.3,24.3,,132,114,bryanth01
81,Reggie Bullock,SF,29,NYK,65,64,1949,6.4,14.4,.442,4.2,10.2,.410,2.2,4.2,.521,1.3,1.4,.909,0.4,5.3,5.7,2.5,1.3,0.3,1.2,3.7,18.2,,118,111,bullore01
82,Trey Burke,PG,28,DAL,62,1,911,8.2,19.1,.428,3.1,8.9,.354,5.0,10.2,.492,2.8,3.1,.895,0.5,2.4,2.9,4.4,1.9,0.4,1.8,3.5,22.3,,110,115,burketr01
83,Alec Burks,SG,29,NYK,49,5,1255,8.4,19.9,.420,4.1,9.8,.415,4.3,10.1,.425,4.0,4.7,.856,0.8,8.2,9.0,4.3,1.2,0.6,2.0,4.1,24.8,,114,109,burksal01
84,Jimmy Butler,SF,31,MIA,52,52,1745,10.4,21.0,.497,0.7,2.9,.245,9.7,18.0,.538,10.2,11.8,.863,2.7,7.5,10.2,10.5,3.1,0.5,3.1,2.0,31.8,,127,108,butleji01
85,Bruno Caboclo,PF,25,HOU,6,0,36,10.5,22.3,.471,0.0,6.6,.000,10.5,15.8,.667,1.3,2.6,.500,3.9,14.5,18.4,1.3,0.0,2.6,5.3,7.9,22.3,,83,112,cabocbr01
86,Devontae Cacok,PF,24,LAL,20,1,98,8.4,14.4,.586,0.0,0.0,,8.4,14.4,.586,2.5,5.5,.455,6.0,9.9,15.9,0.5,2.5,2.0,2.5,4.0,19.4,,111,102,cacokde01
87,Kentavious Caldwell-Pope,SG,27,LAL,67,67,1902,5.6,12.9,.431,3.1,7.5,.410,2.5,5.4,.460,2.5,2.9,.866,0.7,3.9,4.6,3.2,1.6,0.7,1.7,2.9,16.7,,114,109,caldwke01
88,Facundo Campazzo,PG,29,DEN,65,19,1425,4.2,10.9,.381,2.6,7.5,.352,1.5,3.4,.444,2.8,3.2,.879,0.8,3.9,4.6,8.0,2.7,0.5,2.5,4.6,13.7,,117,112,campafa01
89,Vlatko Čančar,PF,23,DEN,41,1,281,5.8,12.7,.458,1.6,5.8,.273,4.2,6.9,.615,1.8,2.3,.769,1.9,6.9,8.8,2.5,1.9,0.4,2.5,3.2,15.0,,104,112,cancavl01
90,Devin Cannady,PG,24,ORL,8,0,74,7.2,18.4,.393,3.9,10.5,.375,3.3,7.9,.417,3.9,4.6,.857,0.0,3.3,3.3,0.7,3.3,0.7,1.3,5.9,22.4,,105,113,cannade01
91,Clint Capela,C,26,ATL,63,63,1898,10.7,18.0,.594,0.0,0.0,,10.7,18.0,.594,3.4,5.9,.573,7.7,15.7,23.4,1.3,1.1,3.3,1.9,3.8,24.8,,125,106,capelca01
92,Vernon Carey Jr.,C,19,CHO,19,4,115,7.6,15.3,.500,0.4,3.0,.143,7.2,12.3,.586,3.8,4.7,.818,2.5,8.9,11.5,0.8,0.4,2.1,2.1,5.5,19.5,,108,113,careyve01
93,Jevon Carter,PG,25,PHO,60,1,717,6.5,15.4,.422,3.9,10.4,.371,2.6,5.0,.528,0.3,0.5,.571,1.1,5.2,6.3,4.9,2.0,0.6,1.1,3.9,17.1,,115,111,carteje01
94,Wendell Carter Jr.,C,21,TOT,54,44,1375,8.1,16.1,.503,0.5,1.8,.294,7.6,14.3,.530,4.6,6.3,.732,4.7,11.0,15.6,3.7,1.2,1.5,2.8,5.2,21.4,,114,111,cartewe01
