Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
36,Malik Beasley,SG,26,TOT,81,27,2093,8.4,21.3,.395,5.4,15.0,.357,3.1,6.4,.484,1.1,1.5,.769,0.8,5.6,6.4,2.8,1.5,0.2,2.0,2.4,23.3,,105,117,beaslma01
36,Malik Beasley,SG,26,UTA,55,13,1472,8.6,21.7,.396,5.5,15.3,.359,3.1,6.4,.485,1.2,1.4,.841,0.9,5.5,6.4,3.0,1.4,0.3,1.9,2.4,23.9,,107,118,beaslma01
36,Malik Beasley,SG,26,LAL,26,14,621,8.0,20.4,.392,5.0,14.3,.353,3.0,6.2,.481,1.0,1.6,.619,0.6,6.0,6.6,2.4,1.6,0.1,2.3,2.4,22.1,,99,115,beaslma01
37,MarJon Beauchamp,SF,22,MIL,52,11,701,6.5,16.6,.395,3.2,9.7,.331,3.3,6.9,.485,1.8,2.5,.730,2.6,5.2,7.8,2.4,1.4,0.5,3.1,4.8,18.1,,99,113,beaucma01
38,Dāvis Bertāns,PF,30,DAL,45,1,492,7.0,16.2,.431,5.6,14.2,.390,1.4,1.9,.737,1.3,1.5,.867,1.0,4.3,5.4,2.1,1.1,0.8,1.0,5.4,20.8,,120,118,bertada01
39,Patrick Beverley,SG-PG,34,TOT,67,67,1816,3.8,9.5,.400,2.1,6.3,.335,1.7,3.2,.529,1.2,1.7,.723,1.2,5.3,6.5,5.1,1.7,1.1,1.6,4.9,10.9,,113,113,beverpa01
39,Patrick Beverley,SG,34,LAL,45,45,1211,3.8,9.4,.402,2.2,6.2,.348,1.6,3.2,.506,1.5,2.0,.780,0.9,4.5,5.5,4.6,1.6,1.0,1.6,4.9,11.3,,112,115,beverpa01
39,Patrick Beverley,PG,34,CHI,22,22,605,3.8,9.6,.395,2.0,6.5,.309,1.8,3.1,.579,0.6,1.2,.533,1.6,7.0,8.6,6.1,1.9,1.3,1.4,5.1,10.2,,114,111,beverpa01
40,Saddiq Bey,SF,23,TOT,77,37,2129,8.0,18.9,.422,3.4,9.5,.361,4.6,9.5,.483,4.6,5.4,.861,2.2,6.0,8.2,2.7,1.6,0.3,1.6,2.8,24.1,,117,119,beysa01
40,Saddiq Bey,SF,23,DET,52,30,1500,7.9,19.6,.404,3.3,9.5,.345,4.7,10.1,.460,5.8,6.8,.861,1.9,5.9,7.8,2.7,1.6,0.4,1.7,2.8,24.9,,115,119,beysa01
40,Saddiq Bey,SF,23,ATL,25,7,629,8.2,17.4,.470,3.8,9.5,.400,4.4,8.0,.552,1.9,2.2,.862,3.0,6.1,9.1,2.6,1.5,0.1,1.3,2.8,22.1,,124,117,beysa01
41,Khem Birch,C,30,TOR,20,0,162,5.8,9.8,.594,0.3,0.6,.500,5.5,9.2,.600,1.2,1.5,.800,2.4,5.2,7.6,2.1,1.5,1.5,2.4,7.3,13.1,,113,115,birchkh01
42,Goga Bitadze,C,23,TOT,38,1,457,7.2,13.1,.552,0.6,2.7,.231,6.6,10.4,.636,2.4,4.4,.548,6.4,8.0,14.4,4.1,1.7,2.7,2.3,6.7,17.5,,123,112,bitadgo01
42,Goga Bitadze,C,23,IND,21,0,202,6.3,12.2,.519,0.9,3.3,.286,5.4,8.9,.605,2.6,5.6,.458,5.9,5.6,11.5,4.2,2.1,2.4,2.8,8.0,16.2,,115,115,bitadgo01
42,Goga Bitadze,C,23,ORL,17,1,255,8.0,13.8,.575,0.4,2.3,.167,7.6,11.6,.656,2.3,3.4,.667,6.8,9.9,16.7,4.0,1.3,3.0,1.9,5.7,18.6,,129,110,bitadgo01
43,Bismack Biyombo,C,30,PHO,61,14,874,6.7,11.5,.578,0.0,0.0,,6.7,11.5,.578,1.4,3.9,.357,5.0,9.6,14.5,3.1,1.0,4.9,2.9,6.4,14.7,,109,108,biyombi01
44,Buddy Boeheim,SF,23,DET,10,0,90,2.7,14.5,.185,2.2,13.5,.160,0.5,1.1,.500,1.1,1.1,1.000,1.1,2.2,3.2,2.2,1.1,0.0,0.0,3.2,8.6,,77,123,boehebu01
45,Bogdan Bogdanović,SG,30,ATL,54,9,1508,8.6,19.3,.447,4.6,11.4,.406,4.0,7.9,.506,2.0,2.4,.831,0.7,4.5,5.2,4.7,1.4,0.6,2.1,2.7,23.9,,117,118,bogdabo01
46,Bojan Bogdanović,PF,33,DET,59,59,1893,11.0,22.6,.488,3.7,9.0,.411,7.3,13.5,.539,6.9,7.8,.884,0.9,4.8,5.7,3.9,0.9,0.2,3.5,2.9,32.6,,118,122,bogdabo02
47,Bol Bol,PF,23,ORL,70,33,1505,8.4,15.4,.546,1.0,3.6,.265,7.4,11.7,.633,2.6,3.5,.759,2.2,10.8,13.0,2.2,1.0,2.7,3.6,3.0,20.4,,106,111,bolbo01
48,Leandro Bolmaro,SF,22,UTA,14,0,68,2.1,14.0,.150,0.0,2.8,.000,2.1,11.2,.188,0.0,0.0,,2.8,2.1,4.9,4.9,2.1,0.7,4.9,7.0,4.2,,50,118,bolmale01
49,Devin Booker,SG,26,PHO,53,53,1835,14.0,28.4,.494,3.0,8.4,.351,11.1,20.0,.554,8.1,9.5,.855,1.2,5.2,6.4,7.8,1.4,0.5,3.9,4.2,39.2,,119,115,bookede01
50,Brandon Boston Jr.,SF,21,LAC,22,1,248,10.1,24.1,.418,2.4,5.7,.414,7.7,18.4,.419,5.7,7.5,.763,1.4,4.5,5.9,4.0,1.8,0.0,2.4,4.1,28.2,,105,116,bostobr01
51,Chris Boucher,PF,30,TOR,76,0,1523,8.5,17.2,.493,2.0,6.1,.328,6.5,11.0,.585,4.2,5.5,.762,5.1,8.6,13.7,0.9,1.5,2.1,1.3,4.6,23.1,,125,112,bouchch01
52,James Bouknight,SG,22,CHO,34,0,515,6.4,17.8,.358,3.1,10.1,.303,3.3,7.8,.429,1.8,2.8,.667,0.7,5.9,6.7,3.8,1.3,0.5,3.0,4.5,17.7,,90,117,bouknja01
53,Jamaree Bouyea,PG,23,TOT,5,0,71,4.2,9.8,.429,1.4,4.2,.333,2.8,5.6,.500,0.7,1.4,.500,0.7,3.5,4.2,2.8,2.8,1.4,2.8,4.2,10.5,,89,112,bouyeja01
53,Jamaree Bouyea,PG,23,MIA,4,0,65,4.6,10.0,.462,1.5,3.8,.400,3.1,6.1,.500,0.8,1.5,.500,0.8,3.1,3.8,3.1,3.1,1.5,3.1,3.8,11.5,,93,111,bouyeja01
53,Jamaree Bouyea,PG,23,WAS,1,0,6,0.0,8.1,.000,0.0,8.1,.000,0.0,0.0,,0.0,0.0,,0.0,8.1,8.1,0.0,0.0,0.0,0.0,8.1,0.0,,0,119,bouyeja01
54,Tony Bradley,C,25,CHI,12,0,33,8.9,17.7,.500,4.4,7.4,.600,4.4,10.3,.429,5.9,5.9,1.000,1.5,14.8,16.2,1.5,1.5,1.5,1.5,3.0,28.0,,132,107,bradlto01
55,Malaki Branham,SG,19,SAS,66,32,1550,8.2,18.6,.440,2.3,7.8,.302,5.9,10.8,.539,1.8,2.1,.829,0.9,4.7,5.5,3.9,1.0,0.2,2.3,3.5,20.5,,103,123,branhma01
56,Jarrell Brantley,PF,26,UTA,4,0,39,9.8,17.1,.571,4.9,11.0,.444,4.9,6.1,.800,2.4,2.4,1.000,1.2,6.1,7.3,3.7,0.0,2.4,2.4,3.7,26.9,,134,118,brantja01
57,Christian Braun,SG,21,DEN,76,6,1181,5.9,12.0,.495,1.4,4.0,.354,4.5,8.0,.565,1.7,2.7,.625,2.0,5.5,7.5,2.4,1.7,0.7,1.4,4.2,14.9,,114,115,braunch01
58,Mikal Bridges,SF-SG,26,TOT,83,83,2963,9.8,20.9,.468,2.8,7.3,.382,7.0,13.6,.514,5.2,5.8,.895,1.3,4.7,6.0,4.5,1.5,1.0,2.1,2.6,27.6,,118,115,bridgmi01
58,Mikal Bridges,SF,26,PHO,56,56,2040,8.5,18.3,.463,2.4,6.3,.387,6.1,12.1,.503,3.7,4.2,.897,1.3,4.5,5.8,4.8,1.6,1.1,1.9,2.8,23.1,,118,114,bridgmi01
58,Mikal Bridges,SG,26,BRK,27,27,923,12.6,26.6,.475,3.6,9.6,.376,9.0,17.0,.531,8.5,9.5,.894,1.2,5.2,6.4,3.8,1.4,0.8,2.6,2.3,37.3,,117,116,bridgmi01
59,Oshae Brissett,PF,24,IND,65,2,1083,5.4,14.0,.386,2.1,6.8,.310,3.3,7.2,.457,4.6,6.4,.717,2.7,6.8,9.6,1.9,1.4,0.6,1.5,3.5,17.4,,110,118,brissos01
60,Malcolm Brogdon,PG,30,BOS,67,0,1744,9.9,20.5,.484,3.7,8.3,.444,6.2,12.2,.510,4.5,5.1,.870,1.2,6.7,7.8,6.9,1.3,0.5,2.7,3.0,28.0,,122,113,brogdma01
61,Dillon Brooks,SF,27,MEM,73,73,2214,8.4,21.3,.396,3.1,9.4,.326,5.3,11.8,.451,2.6,3.3,.779,1.0,4.3,5.2,4.1,1.4,0.3,2.2,5.1,22.5,,102,114,brookdi01
62,Bruce Brown,SF,26,DEN,80,31,2280,7.7,15.9,.483,2.0,5.4,.358,5.7,10.4,.548,2.5,3.3,.758,1.4,5.7,7.0,5.7,1.9,1.1,2.6,4.1,19.8,,113,114,brownbr01
63,Greg Brown III,PF,21,POR,16,0,93,5.8,14.7,.393,0.5,3.7,.143,5.2,11.0,.476,2.6,6.3,.417,1.0,8.9,10.0,1.6,2.1,2.6,3.1,6.8,14.7,,79,114,browngr01
64,Jaylen Brown,SF,26,BOS,67,67,2405,13.8,28.0,.491,3.3,9.9,.335,10.5,18.2,.576,5.3,7.0,.765,1.6,7.7,9.3,4.7,1.5,0.5,4.0,3.5,36.2,,110,111,brownja02
65,Kendall Brown,SG,19,IND,6,0,40,4.7,8.3,.571,0.0,1.2,.000,4.7,7.1,.667,1.2,2.4,.500,2.4,4.7,7.1,3.6,4.7,0.0,2.4,10.7,10.7,,109,113,brownke03
66,Moses Brown,C,23,TOT,36,1,294,10.2,16.0,.635,0.0,0.0,,10.2,16.0,.635,5.5,12.0,.458,9.5,13.7,23.2,0.7,0.7,2.3,2.5,6.5,25.8,,123,111,brownmo01
66,Moses Brown,C,23,LAC,34,1,288,10.4,16.3,.635,0.0,0.0,,10.4,16.3,.635,5.6,12.2,.458,9.7,13.9,23.6,0.7,0.5,2.4,2.4,6.5,26.4,,124,111,brownmo01
66,Moses Brown,C,23,BRK,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,8.1,0.0,8.1,8.1,0.0,,0,105,brownmo01
67,Sterling Brown,SF,27,LAL,4,0,24,0.0,7.9,.000,0.0,3.9,.000,0.0,3.9,.000,0.0,0.0,,5.9,9.9,15.8,3.9,5.9,0.0,0.0,7.9,0.0,,75,103,brownst02
68,Troy Brown Jr.,SF,23,LAL,76,45,1860,5.1,11.8,.430,2.7,7.2,.381,2.4,4.7,.505,0.9,1.0,.872,1.6,6.3,7.8,2.4,1.5,0.4,1.2,3.1,13.8,,113,115,browntr01
69,Jalen Brunson,PG,26,NYK,68,68,2379,12.2,24.8,.491,2.8,6.7,.416,9.4,18.1,.519,6.8,8.1,.829,0.8,4.2,5.0,8.7,1.3,0.3,3.0,3.2,33.9,,125,117,brunsja01
70,Thomas Bryant,C,25,TOT,59,26,1081,10.1,16.3,.623,1.1,2.6,.441,9.0,13.7,.658,4.1,5.6,.738,3.8,11.2,14.9,1.4,0.7,1.3,1.7,4.5,25.5,,132,112,bryanth01
70,Thomas Bryant,C,25,LAL,41,25,876,10.7,16.3,.654,1.2,2.7,.440,9.5,13.6,.697,4.3,5.8,.741,3.6,11.5,15.1,1.6,0.8,1.2,1.5,4.2,26.8,,138,112,bryanth01
70,Thomas Bryant,C,25,DEN,18,1,205,7.9,16.2,.485,1.0,2.1,.444,6.9,14.1,.492,3.1,4.3,.722,4.5,9.8,14.3,0.5,0.5,1.7,2.4,6.0,19.8,,108,114,bryanth01
71,Reggie Bullock,SF,31,DAL,78,55,2364,4.0,9.9,.409,3.2,8.3,.380,0.9,1.5,.562,0.5,0.8,.703,0.7,5.3,6.0,2.3,1.1,0.3,0.8,3.5,11.8,,116,119,bullore01
72,Alec Burks,SG,31,DET,51,8,1122,8.6,19.8,.436,4.3,10.3,.414,4.4,9.5,.459,6.6,8.1,.814,0.8,6.0,6.8,4.9,1.6,0.3,2.5,4.2,28.2,,120,119,burksal01
73,Deonte Burton,PF,29,SAC,2,0,6,0.0,15.9,.000,0.0,8.0,.000,0.0,8.0,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,124,burtode02
74,Jared Butler,PG,22,OKC,6,1,77,9.3,19.7,.469,4.3,8.6,.500,4.9,11.1,.444,0.0,0.0,,0.6,1.9,2.5,4.9,3.1,0.0,3.1,3.1,22.8,,108,115,butleja02
75,Jimmy Butler,PF,33,MIA,64,64,2138,11.2,20.7,.539,0.8,2.4,.350,10.3,18.3,.564,11.0,12.9,.850,3.3,5.5,8.7,7.9,2.7,0.5,2.4,1.9,34.2,,135,112,butleji01
76,John Butler,C,20,POR,19,1,221,3.7,11.7,.321,1.8,7.7,.229,2.0,4.0,.500,0.7,0.9,.750,0.7,3.1,3.7,2.4,1.5,2.0,0.2,4.8,9.9,,97,119,butlejo01
77,Jamal Cain,PF,23,MIA,18,0,240,7.7,13.7,.561,1.5,4.2,.350,6.2,9.6,.652,3.5,4.6,.773,3.1,7.7,10.8,2.5,2.3,0.2,1.2,4.4,20.4,,131,112,cainja01
78,Kentavious Caldwell-Pope,SG,29,DEN,76,76,2381,6.0,13.0,.462,2.8,6.6,.423,3.2,6.4,.502,2.1,2.6,.824,0.7,3.6,4.3,3.8,2.3,0.7,1.8,3.0,16.9,,117,115,caldwke01
79,Facundo Campazzo,PG,31,DAL,8,0,52,2.9,12.4,.231,2.9,10.5,.273,0.0,1.9,.000,1.0,1.9,.500,0.0,1.9,1.9,8.6,5.7,0.0,2.9,2.9,9.6,,86,111,campafa01
80,Vlatko Čančar,PF,25,DEN,60,9,889,5.9,12.5,.476,2.4,6.3,.374,3.6,6.2,.580,2.1,2.3,.927,1.3,5.7,7.0,4.4,1.2,0.8,2.0,4.6,16.3,,119,116,cancavl01
81,Clint Capela,C,28,ATL,65,63,1730,9.6,14.8,.653,0.0,0.0,.000,9.6,14.7,.654,2.2,3.6,.603,7.1,12.6,19.8,1.6,1.2,2.2,1.5,3.8,21.5,,136,112,capelca01
82,Vernon Carey Jr.,C,21,WAS,11,0,28,3.5,13.9,.250,0.0,0.0,,3.5,13.9,.250,3.5,3.5,1.000,5.2,13.9,19.1,5.2,3.5,3.5,3.5,8.7,10.4,,87,104,careyve01
83,Jevon Carter,PG,27,MIL,81,39,1810,6.3,14.9,.423,3.7,8.9,.421,2.6,6.0,.425,0.8,1.0,.816,0.9,4.4,5.3,5.2,1.7,0.8,2.1,4.2,17.2,,113,113,carteje01
84,Wendell Carter Jr.,C,23,ORL,57,54,1690,9.2,17.5,.525,2.3,6.4,.356,6.9,11.1,.624,4.1,5.6,.738,3.4,10.8,14.2,3.8,0.9,0.9,3.0,4.5,24.8,,119,113,cartewe01
85,Michael Carter-Williams,PG,31,ORL,4,0,44,6.6,15.4,.429,1.1,3.3,.333,5.5,12.1,.455,4.4,7.7,.571,1.1,4.4,5.5,7.7,1.1,1.1,4.4,5.5,18.7,,98,116,cartemi01
86,Alex Caruso,PG,28,CHI,67,36,1575,4.0,8.8,.455,1.7,4.7,.364,2.3,4.2,.556,1.8,2.3,.808,1.3,4.8,6.1,6.0,3.0,1.4,2.4,4.9,11.6,,115,109,carusal01
87,Julian Champagnie,SF,21,TOT,17,3,320,8.7,19.2,.454,4.9,12.1,.402,3.8,7.1,.542,2.1,2.5,.824,1.5,7.4,8.9,1.5,0.9,0.7,1.6,3.8,24.4,,115,121,champju02
87,Julian Champagnie,SF,21,PHI,2,0,7,0.0,14.2,.000,0.0,7.1,.000,0.0,7.1,.000,0.0,0.0,,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,,0,106,champju02
87,Julian Champagnie,SF,21,SAS,15,3,313,8.9,19.3,.461,5.0,12.2,.407,3.9,7.1,.553,2.1,2.6,.824,1.5,7.5,9.1,1.5,0.8,0.8,1.7,3.9,24.9,,116,121,champju02
88,Justin Champagnie,SF,21,TOT,5,0,34,7.2,21.6,.333,1.4,7.2,.200,5.8,14.4,.400,0.0,0.0,,4.3,7.2,11.5,5.8,1.4,0.0,0.0,2.9,15.8,,96,114,champju01
88,Justin Champagnie,SF,21,TOR,3,0,11,13.5,13.5,1.000,0.0,0.0,,13.5,13.5,1.000,0.0,0.0,,4.5,13.5,18.0,4.5,0.0,0.0,0.0,4.5,27.0,,205,116,champju01
