Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
28,J.J. Barea,PG,23,DAL,44,9,460,8.2,19.7,.418,2.4,6.2,.389,5.8,13.4,.431,3.2,4.1,.800,0.5,5.0,5.4,6.7,1.6,0.1,4.1,5.6,22.1,,99,108,bareajo01
29,Andrea Bargnani,PF,22,TOR,78,53,1861,8.0,20.7,.386,2.6,7.5,.345,5.4,13.3,.409,4.1,4.8,.840,1.4,6.8,8.2,2.5,0.7,1.1,2.5,6.0,22.6,,98,109,bargnan01
30,Matt Barnes,PF,27,GSW,73,18,1414,6.4,15.2,.423,1.8,6.2,.293,4.6,9.0,.513,2.0,2.7,.747,3.2,7.9,11.1,4.8,1.6,1.2,2.9,5.5,16.7,,105,108,barnema02
31,Andre Barrett,PG,25,LAC,4,0,25,4.2,10.4,.400,2.1,6.3,.333,2.1,4.2,.500,2.1,4.2,.500,0.0,2.1,2.1,14.6,0.0,0.0,2.1,2.1,12.5,,117,116,barrean01
32,Earl Barron,C,26,MIA,46,15,889,7.9,19.6,.404,0.1,0.8,.077,7.8,18.8,.417,3.6,5.2,.701,4.0,7.8,11.8,1.7,1.1,0.5,2.9,6.8,19.5,,91,110,barroea01
33,Brent Barry,SF,36,SAS,31,1,554,7.5,15.6,.481,4.7,10.9,.429,2.8,4.7,.604,1.9,2.0,.950,1.2,4.2,5.4,5.3,1.7,0.3,1.8,4.2,21.6,,128,104,barrybr01
34,Brandon Bass,C,22,DAL,79,1,1557,8.4,16.9,.499,0.0,0.1,.000,8.4,16.7,.503,5.5,6.7,.822,4.1,7.8,11.9,2.0,0.8,1.6,2.8,5.1,22.4,,112,106,bassbr01
35,Maceo Baston,PF,32,TOR,15,2,103,8.8,12.9,.680,0.0,0.0,,8.8,12.9,.680,3.6,5.2,.700,4.6,8.8,13.4,1.5,1.0,2.1,2.1,10.3,21.2,,131,105,bastoma01
36,Shane Battier,SF,29,HOU,80,78,2907,4.8,11.3,.428,2.5,6.7,.377,2.3,4.6,.504,1.4,1.8,.743,2.4,5.0,7.4,2.8,1.4,1.6,1.4,3.6,13.6,,117,103,battish01
37,Marco Belinelli,SG,21,GSW,33,0,241,7.3,18.7,.387,3.2,8.3,.390,4.0,10.5,.385,1.4,1.8,.778,0.6,2.2,2.8,3.0,1.0,0.0,2.4,3.0,19.1,,97,115,belinma01
38,Charlie Bell,SG,28,MIL,68,5,1628,6.0,15.7,.381,2.4,7.0,.341,3.6,8.7,.413,2.3,2.8,.805,1.0,4.4,5.4,6.8,1.7,0.1,2.5,3.9,16.6,,105,115,bellch01
39,Raja Bell,SG,31,PHO,75,75,2646,5.9,14.1,.421,3.3,8.2,.401,2.6,5.9,.449,1.5,1.7,.868,0.9,4.3,5.1,3.2,1.0,0.5,1.2,4.1,16.7,,113,111,bellra01
40,Mike Bibby,PG,29,TOT,48,44,1573,8.2,20.0,.411,3.1,8.2,.375,5.1,11.8,.437,2.6,3.3,.780,0.5,4.8,5.3,9.6,1.8,0.1,3.9,3.2,22.1,,104,111,bibbymi01
40,Mike Bibby,PG,29,SAC,15,12,473,8.4,20.6,.406,2.6,6.5,.393,5.8,14.0,.412,2.5,3.3,.742,1.2,4.8,6.0,8.0,2.0,0.2,4.1,3.6,21.8,,100,111,bibbymi01
40,Mike Bibby,PG,29,ATL,33,32,1100,8.1,19.7,.414,3.3,9.0,.369,4.8,10.7,.451,2.6,3.3,.797,0.2,4.7,5.0,10.3,1.7,0.1,3.9,3.0,22.2,,106,111,bibbymi01
41,Andris Biedriņš,C,21,GSW,76,59,2078,7.9,12.7,.626,0.0,0.0,,7.9,12.7,.626,2.7,4.4,.620,6.0,11.4,17.4,1.8,1.3,2.2,2.0,6.1,18.6,,127,106,biedran01
42,Chauncey Billups,PG,31,DET,78,78,2522,8.6,19.1,.448,3.0,7.5,.401,5.6,11.7,.479,8.7,9.5,.918,0.9,3.7,4.6,11.5,2.2,0.4,3.5,2.8,28.9,,127,105,billuch01
43,Steve Blake,PG,27,POR,81,78,2424,5.9,14.4,.408,2.7,6.7,.406,3.2,7.7,.409,1.1,1.4,.766,0.7,3.7,4.4,9.3,1.2,0.1,2.5,3.0,15.6,,109,112,blakest01
44,Andray Blatche,PF,21,WAS,82,15,1675,8.1,17.2,.474,0.1,0.4,.231,8.0,16.8,.480,3.4,4.9,.695,5.3,8.4,13.6,2.9,1.7,3.7,3.6,8.3,19.8,,103,105,blatcan01
45,Mark Blount,C,32,MIA,69,46,1542,8.2,17.8,.462,0.6,1.5,.386,7.6,16.2,.469,3.0,4.8,.638,2.4,6.7,9.1,1.4,1.1,1.2,2.4,4.6,20.0,,97,111,blounma01
46,Keith Bogans,SG,27,ORL,82,35,2198,5.6,13.8,.410,3.5,9.6,.362,2.2,4.2,.520,1.9,2.6,.736,1.0,5.2,6.2,2.4,1.4,0.2,1.2,3.8,16.6,,113,107,boganke01
47,Andrew Bogut,C,23,MIL,78,78,2720,9.0,17.6,.511,0.0,0.1,.000,9.0,17.4,.515,3.7,6.2,.587,4.7,10.0,14.7,3.8,1.2,2.6,3.3,4.9,21.6,,107,109,bogutan01
48,Matt Bonner,PF,27,SAS,68,3,853,7.7,18.4,.416,2.9,8.7,.336,4.8,9.8,.487,2.4,2.8,.864,3.4,8.8,12.2,2.0,0.9,1.1,2.5,7.0,20.7,,104,102,bonnema01
49,Josh Boone,PF,23,NJN,70,53,1773,7.0,12.8,.548,0.0,0.0,,7.0,12.8,.548,2.9,6.4,.456,5.7,9.4,15.1,1.6,1.1,1.8,2.0,4.6,17.0,,110,108,boonejo01
50,Calvin Booth,C,31,PHI,31,0,204,2.3,7.0,.333,0.0,0.0,,2.3,7.0,.333,1.6,2.6,.600,1.6,8.3,9.9,2.1,1.6,4.7,1.0,9.1,6.2,,91,102,boothca01
51,Carlos Boozer,PF,26,UTA,81,81,2827,12.9,23.6,.547,0.0,0.0,.000,12.9,23.6,.547,5.3,7.2,.738,3.6,11.8,15.4,4.2,1.8,0.7,3.8,5.3,31.1,,112,103,boozeca01
52,Chris Bosh*,C,23,TOR,67,67,2425,11.1,22.5,.494,0.2,0.5,.400,10.9,22.0,.496,10.4,12.3,.844,3.8,9.0,12.8,3.8,1.4,1.5,3.4,3.4,32.8,,117,105,boshch01
53,Bruce Bowen,SF,36,SAS,81,81,2448,3.8,9.5,.407,2.0,4.7,.419,1.9,4.7,.394,1.0,1.5,.652,0.7,4.4,5.2,2.0,1.2,0.5,1.0,3.9,10.7,,106,105,bowenbr01
54,Ryan Bowen,SF,32,NOH,53,4,660,4.0,8.1,.490,0.0,0.1,.000,4.0,8.0,.495,1.3,2.3,.552,4.4,3.6,8.1,2.0,2.6,0.9,1.2,6.2,9.2,,115,106,bowenry01
55,Earl Boykins,PG,31,CHA,36,0,577,5.5,15.6,.355,1.3,4.0,.318,4.3,11.6,.367,4.4,5.3,.831,0.8,2.3,3.1,8.7,1.2,0.0,3.7,1.9,16.8,,97,114,boykiea01
56,Elton Brand,PF,28,LAC,8,6,274,9.9,21.7,.456,0.0,0.0,,9.9,21.7,.456,7.0,8.9,.787,4.0,8.2,12.2,3.0,0.6,2.9,3.2,4.0,26.8,,104,108,brandel01
57,Corey Brewer,SF,21,MIN,79,35,1803,5.3,14.1,.374,0.2,1.0,.194,5.1,13.0,.389,2.6,3.2,.800,2.4,6.1,8.5,3.2,2.2,0.7,2.6,5.4,13.3,,91,110,breweco01
58,Ronnie Brewer,SG,22,UTA,76,76,2088,8.7,15.6,.558,0.3,1.2,.220,8.5,14.4,.587,4.8,6.3,.759,2.4,3.0,5.4,3.3,3.2,0.5,1.7,2.7,22.5,,124,106,brewero02
59,Primož Brezec,C,28,TOT,50,18,475,4.9,10.5,.468,0.0,0.0,,4.9,10.5,.468,2.7,4.5,.600,3.3,5.7,9.0,1.2,0.3,0.8,2.7,9.3,12.5,,95,111,brezepr01
59,Primož Brezec,C,28,CHA,20,18,267,3.3,8.4,.395,0.0,0.0,,3.3,8.4,.395,0.6,1.0,.600,2.7,5.9,8.6,1.2,0.0,0.6,2.9,6.9,7.2,,77,114,brezepr01
59,Primož Brezec,C,28,DET,17,0,98,5.6,7.3,.769,0.0,0.0,,5.6,7.3,.769,3.9,7.9,.500,3.9,6.7,10.7,2.2,1.1,1.1,2.8,12.9,15.1,,120,104,brezepr01
59,Primož Brezec,C,28,TOR,13,0,110,8.2,18.4,.447,0.0,0.0,,8.2,18.4,.447,6.8,10.2,.667,4.4,4.4,8.7,0.5,0.5,1.0,1.9,12.1,23.2,,105,110,brezepr01
60,Aaron Brooks,PG,23,HOU,51,0,608,8.1,19.7,.413,3.1,9.5,.330,5.0,10.1,.491,3.7,4.3,.857,1.1,3.8,4.9,7.6,1.1,0.4,3.8,6.0,23.1,,107,106,brookaa01
61,Andre Brown,PF,26,MEM,33,1,286,6.9,13.7,.500,0.0,0.0,,6.9,13.7,.500,3.9,8.6,.449,6.5,9.7,16.2,1.4,1.2,0.7,2.5,6.7,17.6,,105,110,brownan01
62,Devin Brown,SG,29,CLE,78,20,1762,6.6,16.0,.409,1.4,4.4,.308,5.2,11.6,.447,3.2,4.3,.754,2.0,6.0,7.9,5.3,1.6,0.2,3.0,4.4,17.7,,102,108,brownde02
63,Kwame Brown,C,25,TOT,38,15,713,5.1,10.0,.507,0.0,0.0,,5.1,10.0,.507,2.8,6.9,.408,3.6,9.7,13.3,3.2,1.6,1.6,3.6,5.8,13.0,,94,105,brownkw01
63,Kwame Brown,C,25,LAL,23,14,509,5.2,10.2,.515,0.0,0.0,,5.2,10.2,.515,2.6,6.3,.406,3.1,9.9,12.9,2.8,1.6,1.9,3.7,5.7,13.0,,92,103,brownkw01
63,Kwame Brown,C,25,MEM,15,1,204,4.7,9.6,.487,0.0,0.0,,4.7,9.6,.487,3.5,8.4,.412,4.9,9.1,14.1,4.2,1.5,1.0,3.5,5.9,12.8,,98,109,brownkw01
64,P.J. Brown,PF,38,BOS,18,0,209,3.5,10.4,.341,0.0,0.3,.000,3.5,10.1,.350,2.8,4.0,.688,7.3,9.9,17.2,2.5,1.3,2.0,2.5,7.3,9.9,,100,97,brownpj01
65,Shannon Brown,SG,22,TOT,21,4,240,9.7,27.9,.349,2.0,6.6,.300,7.7,21.2,.365,3.8,6.4,.586,1.3,3.1,4.4,3.8,2.4,0.7,5.3,6.4,25.2,,81,107,brownsh01
65,Shannon Brown,SG,22,CLE,15,4,218,10.0,27.1,.369,2.2,7.1,.310,7.8,20.0,.390,3.4,5.6,.609,1.2,3.2,4.4,4.2,2.4,0.2,4.6,6.6,25.6,,86,108,brownsh01
65,Shannon Brown,SG,22,CHI,6,0,22,7.0,35.2,.200,0.0,2.3,.000,7.0,32.8,.214,7.0,14.1,.500,2.3,2.3,4.7,0.0,2.3,4.7,11.7,4.7,21.1,,46,105,brownsh01
66,Kobe Bryant*,SG,29,LAL,82,82,3192,12.2,26.6,.459,2.4,6.5,.361,9.8,20.1,.490,9.8,11.7,.840,1.5,6.7,8.1,6.9,2.4,0.6,4.0,3.6,36.5,,115,105,bryanko01
67,Greg Buckner,SG,31,MIN,31,4,520,4.5,11.8,.385,1.5,5.0,.300,3.0,6.7,.448,1.9,2.2,.864,1.0,5.5,6.5,3.9,2.1,0.2,2.9,6.3,12.5,,94,111,buckngr01
68,Caron Butler,SF,27,WAS,58,58,2314,10.2,21.9,.466,1.5,4.3,.357,8.6,17.6,.492,5.5,6.1,.901,2.2,6.8,9.0,6.6,3.0,0.5,3.5,3.7,27.4,,113,107,butleca01
69,Rasual Butler,SF,28,NOH,51,8,875,5.6,15.9,.350,2.7,8.1,.331,2.9,7.8,.370,1.6,1.9,.839,1.0,5.1,6.1,2.2,0.9,1.3,0.6,4.0,15.4,,103,108,butlera01
70,Andrew Bynum,C,20,LAL,35,25,1008,9.4,14.8,.636,0.0,0.0,,9.4,14.8,.636,4.1,5.9,.695,5.2,12.5,17.7,3.0,0.6,3.6,2.6,4.9,22.9,,127,101,bynuman01
71,José Calderón,PG,26,TOR,82,56,2484,7.9,15.1,.519,1.7,3.9,.429,6.2,11.2,.551,2.3,2.6,.908,0.7,4.3,5.1,14.5,1.9,0.1,2.7,2.9,19.7,,127,109,caldejo01
72,Marcus Camby,C,33,DEN,79,79,2758,5.0,11.1,.450,0.1,0.3,.300,4.9,10.7,.455,2.5,3.5,.708,4.0,14.1,18.1,4.5,1.5,5.0,2.1,3.8,12.6,,110,98,cambyma01
73,Brian Cardinal,PF,30,MEM,37,1,440,4.9,14.4,.341,2.9,9.3,.309,2.1,5.2,.400,1.5,2.2,.684,3.0,8.0,11.0,2.5,1.1,0.2,2.6,7.1,14.2,,94,112,cardibr01
74,Rodney Carney,SF,23,PHI,70,6,1039,8.1,20.0,.403,1.9,6.1,.317,6.1,13.9,.441,2.8,4.1,.679,2.6,5.1,7.6,1.6,2.0,1.2,1.7,4.9,20.9,,103,107,carnero01
75,Matt Carroll,SG,27,CHA,80,18,2016,6.5,15.3,.428,2.7,6.2,.436,3.8,9.0,.422,2.9,3.6,.804,0.9,5.0,5.9,1.9,1.2,0.5,1.5,4.8,18.7,,110,112,carroma01
76,Anthony Carter,PG,32,DEN,70,67,1960,5.4,11.7,.458,1.1,3.2,.349,4.2,8.5,.499,1.6,2.1,.753,0.7,4.2,4.9,9.5,2.6,0.7,3.0,4.2,13.4,,108,107,cartean01
77,Vince Carter,SG,31,NJN,76,72,2959,10.4,22.8,.456,1.7,4.8,.359,8.7,18.0,.482,6.2,7.6,.816,2.0,6.0,8.0,6.9,1.6,0.6,3.2,4.3,28.8,,111,110,cartevi01
78,Sam Cassell,PG,38,TOT,55,34,1274,9.6,21.8,.438,0.9,3.1,.303,8.6,18.7,.461,5.2,5.9,.882,0.7,4.9,5.6,8.8,1.5,0.2,4.0,4.0,25.3,,102,109,cassesa01
78,Sam Cassell,PG,38,LAC,38,33,975,9.8,21.5,.455,0.7,2.9,.259,9.0,18.6,.486,5.7,6.4,.891,0.6,5.0,5.6,9.6,1.5,0.2,4.2,3.7,26.0,,104,111,cassesa01
78,Sam Cassell,PG,38,BOS,17,1,299,8.8,23.0,.385,1.6,3.9,.409,7.2,19.1,.380,3.7,4.4,.840,0.9,4.6,5.5,6.2,1.6,0.5,3.4,5.1,23.0,,96,102,cassesa01
79,Tyson Chandler,C,25,NOH,79,79,2783,7.2,11.6,.623,0.0,0.0,.000,7.2,11.6,.624,3.4,5.7,.593,6.2,11.6,17.8,1.6,0.9,1.6,2.6,4.7,17.8,,122,104,chandty01
80,Wilson Chandler,SF,20,NYK,35,16,685,8.1,18.5,.438,0.7,2.3,.300,7.4,16.2,.458,2.6,4.1,.630,2.9,6.8,9.7,2.5,1.1,1.2,2.1,6.3,19.5,,101,111,chandwi01
81,Josh Childress,SF,24,ATL,76,0,2274,7.6,13.3,.571,0.5,1.4,.367,7.1,11.9,.595,5.1,6.4,.807,4.0,4.6,8.6,2.7,1.6,1.0,2.3,3.0,20.8,,127,110,childjo01
82,Jarron Collins,C,29,UTA,70,9,702,2.6,6.0,.439,0.0,0.1,.000,2.6,5.9,.444,3.4,5.4,.622,2.9,5.6,8.5,2.7,0.7,0.4,1.6,7.8,8.7,,111,110,collija03
83,Jason Collins,C,29,TOT,74,26,1172,2.3,5.0,.469,0.0,0.0,.000,2.3,4.9,.473,1.5,3.3,.459,2.8,5.0,7.8,1.1,1.0,1.1,2.1,8.5,6.2,,91,112,collija04
83,Jason Collins,C,29,NJN,43,23,684,1.8,4.1,.426,0.0,0.0,,1.8,4.1,.426,1.1,2.8,.389,2.7,4.1,6.8,1.5,0.8,0.6,1.8,8.4,4.6,,88,113,collija04
83,Jason Collins,C,29,MEM,31,3,488,3.1,6.1,.508,0.0,0.1,.000,3.1,6.0,.517,2.1,3.9,.526,3.0,6.2,9.2,0.6,1.2,1.8,2.6,8.7,8.3,,93,111,collija04
84,Mardy Collins,SG,23,NYK,46,8,634,4.7,14.5,.326,0.7,2.6,.250,4.0,11.8,.343,1.9,3.1,.605,1.6,4.6,6.2,7.4,2.0,0.7,4.6,4.6,12.0,,80,112,collima01
85,Nick Collison,PF,27,SEA,78,35,2223,7.2,14.4,.502,0.0,0.0,.000,7.2,14.3,.504,2.8,3.7,.737,5.7,10.7,16.4,2.5,1.1,1.3,2.6,5.6,17.2,,109,107,collini01
86,Mike Conley,PG,20,MEM,53,46,1381,6.9,16.1,.428,1.1,3.3,.330,5.8,12.8,.453,3.3,4.5,.732,0.8,4.3,5.1,8.1,1.6,0.1,3.2,3.1,18.2,,103,113,conlemi01
87,Brian Cook,PF,27,TOT,51,2,629,7.2,19.1,.376,3.5,9.4,.374,3.7,9.7,.378,1.5,1.7,.905,2.3,6.6,8.9,2.2,1.1,1.0,3.2,7.6,19.4,,94,106,cookbr01
87,Brian Cook,PF,27,LAL,6,2,70,2.9,15.1,.190,1.4,7.2,.200,1.4,7.9,.182,2.9,2.9,1.000,2.9,4.3,7.2,2.2,1.4,0.0,2.9,4.3,10.0,,72,109,cookbr01
87,Brian Cook,PF,27,ORL,45,0,559,7.7,19.6,.394,3.8,9.7,.390,4.0,9.9,.398,1.4,1.6,.882,2.2,6.9,9.1,2.2,1.0,1.1,3.2,8.0,20.6,,96,106,cookbr01
88,Daequan Cook,SG,20,MIA,59,19,1441,7.2,19.0,.381,2.9,8.8,.332,4.3,10.2,.424,1.7,2.1,.825,0.7,5.8,6.5,2.8,0.8,0.3,2.3,5.8,19.1,,93,113,cookda02
89,Jamal Crawford,SG,27,NYK,80,80,3190,9.4,22.8,.410,2.9,8.1,.356,6.5,14.7,.439,5.4,6.3,.864,0.6,2.8,3.4,6.5,1.3,0.3,3.2,2.4,27.0,,109,115,crawfja01
90,Javaris Crittenton,SG,20,TOT,50,0,679,7.3,17.3,.421,0.7,2.7,.270,6.5,14.5,.449,5.3,7.7,.692,2.0,6.2,8.2,3.8,1.4,0.1,4.1,3.5,20.6,,95,111,crittja01
90,Javaris Crittenton,SG,20,LAL,22,0,171,7.6,15.6,.491,0.3,0.9,.333,7.3,14.7,.500,5.6,8.2,.679,2.1,4.1,6.2,5.3,2.1,0.0,6.5,3.5,21.1,,94,108,crittja01
90,Javaris Crittenton,SG,20,MEM,28,0,508,7.1,17.8,.400,0.9,3.4,.265,6.2,14.5,.432,5.3,7.5,.697,2.0,6.8,8.8,3.3,1.2,0.2,3.3,3.5,20.4,,96,113,crittja01
91,Austin Croshere,PF,32,GSW,44,0,457,6.5,14.6,.445,2.3,6.5,.361,4.1,8.1,.513,3.1,3.4,.906,3.5,7.5,11.1,3.2,0.9,0.6,2.3,6.4,18.4,,116,111,croshau01
92,Eddy Curry,C,25,NYK,59,58,1530,10.2,18.6,.546,0.0,0.0,,10.2,18.6,.546,6.4,10.3,.623,3.8,5.6,9.4,1.1,0.5,1.0,4.3,5.4,26.7,,105,114,curryed01
93,Samuel Dalembert,C,26,PHI,82,82,2724,6.6,12.9,.513,0.0,0.0,.000,6.6,12.9,.514,3.6,5.1,.707,5.9,10.6,16.5,0.9,0.8,3.7,3.0,5.2,16.8,,109,103,dalemsa01
94,Erick Dampier,C,32,DAL,72,64,1755,5.4,8.4,.643,0.0,0.0,,5.4,8.4,.643,2.5,4.4,.575,6.3,10.1,16.4,1.9,0.7,3.2,2.4,6.9,13.3,,123,103,dampier01
