Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
9,Derek Anderson,PG,28,POR,76,76,2556,7.5,17.5,.427,2.4,7.0,.350,5.0,10.5,.477,4.9,5.7,.859,1.1,4.4,5.5,6.8,1.9,0.3,2.7,3.0,22.2,,115,105,anderde01
10,Kenny Anderson,PG,32,TOT,61,2,1135,7.8,18.2,.427,0.0,0.3,.143,7.7,17.9,.432,2.1,2.7,.789,1.5,4.8,6.3,9.5,2.8,0.2,3.6,5.1,17.8,,98,103,anderke01
10,Kenny Anderson,PG,32,SEA,38,1,689,8.1,18.4,.440,0.0,0.4,.000,8.1,18.0,.449,2.3,2.8,.829,1.3,5.5,6.9,9.6,3.2,0.1,2.6,5.0,18.4,,104,103,anderke01
10,Kenny Anderson,PG,32,NOH,23,1,446,7.3,18.1,.407,0.1,0.2,.500,7.2,17.8,.405,1.9,2.6,.727,1.7,3.7,5.4,9.3,2.2,0.5,5.1,5.2,16.7,,89,103,anderke01
11,Shandon Anderson,SF,29,NYK,82,9,1731,7.6,16.4,.462,1.6,4.3,.371,6.0,12.1,.494,4.2,5.8,.732,2.0,5.8,7.8,2.7,2.2,0.6,3.5,5.4,21.0,,101,105,andersh01
12,Robert Archibald,PF,22,MEM,12,0,72,4.3,14.4,.300,0.0,0.0,,4.3,14.4,.300,5.0,12.9,.389,4.3,7.9,12.2,2.2,0.0,2.2,5.0,6.5,13.7,,69,109,archiro01
13,Gilbert Arenas,PG,21,GSW,82,82,2866,9.0,21.0,.431,1.9,5.6,.348,7.1,15.4,.461,6.6,8.3,.791,1.7,5.1,6.9,9.1,2.2,0.3,5.2,4.6,26.6,,108,110,arenagi01
14,Brandon Armstrong,SG,22,NJN,17,0,69,6.8,20.5,.333,0.8,4.6,.167,6.1,16.0,.381,3.8,4.6,.833,0.0,3.0,3.0,1.5,2.3,0.8,3.8,6.1,18.2,,76,100,armstbr01
15,Darrell Armstrong,PG,34,ORL,82,23,2350,5.8,14.1,.409,1.7,5.1,.336,4.1,9.0,.450,3.6,4.1,.878,2.0,4.5,6.5,7.1,3.0,0.3,3.5,3.7,16.9,,106,104,armstda01
16,Carlos Arroyo,PG,23,UTA,44,0,287,9.4,20.4,.459,0.6,1.3,.429,8.8,19.1,.461,3.4,4.1,.818,2.1,2.8,4.9,9.9,2.2,0.2,5.6,5.2,22.7,,98,106,arroyca01
17,Chucky Atkins,PG,28,DET,65,7,1398,6.6,18.4,.361,3.4,9.6,.355,3.2,8.8,.368,1.6,1.9,.816,0.8,3.0,3.8,6.9,1.1,0.2,3.0,4.3,18.3,,97,105,atkinch01
18,Stacey Augmon,SG,34,NOH,70,3,862,4.9,12.0,.411,0.0,0.4,.000,4.9,11.5,.427,3.4,4.5,.750,1.6,5.8,7.4,4.3,1.7,0.6,2.5,5.0,13.2,,99,103,augmost01
19,Dalibor Bagarić,C,22,CHI,10,0,76,5.4,17.6,.308,0.0,0.0,,5.4,17.6,.308,2.0,2.7,.750,4.7,8.8,13.5,2.7,2.0,2.0,3.4,7.4,12.8,,77,102,bagarda01
20,Vin Baker,C,31,BOS,52,9,942,5.6,11.6,.478,0.0,0.2,.000,5.6,11.4,.488,4.0,6.0,.673,5.0,6.1,11.1,1.6,1.2,1.7,3.4,8.2,15.1,,101,102,bakervi01
21,Brent Barry,SG,31,SEA,75,68,2480,5.8,12.7,.458,2.6,6.4,.403,3.2,6.2,.514,2.8,3.5,.795,1.1,5.6,6.6,8.4,2.5,0.3,3.1,4.4,17.0,,115,104,barrybr01
22,Jon Barry,SG,33,DET,80,0,1473,7.2,15.9,.450,3.3,8.0,.407,3.9,7.9,.495,3.2,3.8,.860,1.2,5.5,6.8,7.7,2.4,0.5,3.0,3.9,20.8,,116,100,barryjo01
23,Maceo Baston,PF,27,TOR,16,0,106,7.6,12.6,.600,0.0,0.0,,7.6,12.6,.600,5.0,6.0,.833,2.0,9.6,11.6,0.0,2.0,5.5,3.0,8.1,20.2,,113,100,bastoma01
24,Mengke Bateer,C,27,SAS,12,0,46,4.6,19.7,.235,1.2,3.5,.333,3.5,16.2,.214,0.0,2.3,.000,2.3,9.3,11.6,4.6,0.0,0.0,7.0,16.2,10.4,,53,102,bateeme01
25,Mike Batiste,PF,25,MEM,75,2,1248,8.2,19.4,.422,0.7,3.4,.222,7.4,16.0,.464,2.9,3.7,.784,3.4,7.3,10.7,2.2,1.7,0.7,2.9,5.0,20.0,,96,107,batismi01
26,Tony Battie,C,26,BOS,67,62,1683,6.2,11.6,.539,0.0,0.2,.200,6.2,11.4,.544,2.8,3.7,.746,4.6,8.9,13.6,1.5,1.0,2.5,1.5,6.2,15.3,,119,100,battito01
27,Shane Battier,SF,24,MEM,78,47,2383,6.0,12.4,.483,1.9,4.7,.398,4.1,7.7,.535,2.6,3.2,.828,2.8,4.7,7.5,2.3,2.2,1.9,1.5,4.5,16.4,,120,107,battish01
28,Lonny Baxter,C,24,CHI,55,0,682,7.2,15.5,.466,0.0,0.2,.000,7.2,15.3,.471,5.3,7.7,.680,4.9,7.5,12.4,1.2,0.7,1.7,3.5,10.2,19.7,,100,106,baxtelo01
29,Raja Bell,SG,26,DAL,75,32,1173,4.1,9.3,.441,0.9,2.3,.412,3.2,7.1,.450,1.0,1.5,.676,2.1,4.3,6.4,2.5,2.3,0.4,1.9,5.9,10.2,,101,104,bellra01
30,Jonathan Bender,SF,22,IND,46,2,819,7.2,16.3,.441,1.2,3.4,.358,6.0,12.9,.463,3.8,5.4,.714,2.7,5.8,8.5,2.7,0.5,3.6,2.7,5.5,19.4,,103,102,bendejo01
31,Corey Benjamin,SG,24,ATL,9,0,152,4.5,14.9,.302,0.7,4.5,.154,3.8,10.4,.367,4.2,5.6,.750,3.5,7.3,10.8,3.5,0.3,0.7,2.1,6.9,13.9,,93,109,benjaco01
32,Travis Best,PG,30,MIA,72,52,1807,7.0,17.6,.396,1.1,3.3,.330,5.9,14.3,.411,3.2,3.7,.854,0.8,3.7,4.4,7.7,1.3,0.2,3.2,5.3,18.2,,97,106,besttr01
33,Mike Bibby,PG,24,SAC,55,55,1835,9.0,19.2,.470,1.5,3.8,.409,7.5,15.4,.485,4.4,5.1,.861,0.9,3.1,4.0,7.8,2.0,0.2,3.5,2.6,24.0,,109,103,bibbymi01
34,Chauncey Billups,PG,26,DET,74,74,2327,8.7,20.7,.421,3.5,9.0,.392,5.2,11.6,.443,7.6,8.6,.878,0.9,5.6,6.5,6.8,1.5,0.4,3.2,3.2,28.5,,116,102,billuch01
35,Corie Blount,C,34,CHI,50,3,836,4.0,8.2,.485,0.0,0.0,,4.0,8.2,.485,1.2,2.1,.571,4.2,8.4,12.6,3.1,2.0,1.2,2.6,7.4,9.2,,99,103,blounco01
36,Mark Blount,C,27,TOT,81,31,1403,5.6,13.1,.432,0.0,0.0,,5.6,13.1,.432,3.8,5.2,.727,4.2,7.4,11.6,2.1,1.6,2.6,3.9,7.0,15.1,,93,100,blounma01
36,Mark Blount,C,27,DEN,54,24,885,6.3,15.9,.393,0.0,0.0,,6.3,15.9,.393,4.2,5.9,.717,3.7,7.2,10.9,2.1,1.3,3.0,4.2,6.7,16.7,,86,100,blounma01
36,Mark Blount,C,27,BOS,27,7,518,4.6,8.2,.563,0.0,0.0,,4.6,8.2,.563,3.1,4.1,.750,5.0,7.7,12.7,2.1,2.0,1.7,3.4,7.6,12.2,,109,100,blounma01
37,Calvin Booth,C,26,SEA,47,0,575,4.9,11.3,.437,0.0,0.2,.000,4.9,11.1,.444,3.2,4.5,.723,3.0,7.3,10.3,1.1,1.0,3.1,2.1,7.0,13.1,,99,103,boothca01
38,Carlos Boozer,PF,21,CLE,81,54,2049,8.3,15.4,.536,0.0,0.0,.000,8.3,15.4,.536,3.7,4.8,.771,5.0,10.1,15.2,2.6,1.5,1.2,2.6,5.6,20.2,,114,105,boozeca01
39,Ruben Boumtje-Boumtje,C,24,POR,2,0,5,0.0,10.7,.000,0.0,0.0,,0.0,10.7,.000,0.0,0.0,,10.7,0.0,10.7,10.7,10.7,0.0,0.0,0.0,0.0,,90,90,boumtru01
40,Bruce Bowen,SF,31,SAS,82,82,2566,4.6,10.0,.466,2.1,4.8,.441,2.5,5.2,.488,0.7,1.8,.404,1.2,3.7,5.0,2.3,1.4,0.9,1.5,4.1,12.1,,110,103,bowenbr01
41,Ryan Bowen,SG,27,DEN,62,31,996,5.1,10.4,.492,0.1,0.4,.286,5.0,10.1,.500,1.4,2.2,.659,4.1,4.2,8.3,2.9,3.4,1.5,2.3,4.3,11.8,,103,99,bowenry01
42,Earl Boykins,PG,26,GSW,68,0,1321,7.7,17.9,.429,1.1,3.0,.377,6.6,14.9,.439,6.7,7.7,.865,1.3,2.0,3.4,8.5,1.5,0.2,2.8,2.9,23.1,,118,114,boykiea01
43,Michael Bradley,PF,23,TOR,67,11,1314,6.1,12.8,.481,0.0,0.2,.167,6.1,12.5,.487,1.4,2.7,.522,6.6,10.0,16.6,2.7,0.7,1.3,3.1,5.1,13.7,,100,107,bradlmi01
44,Shawn Bradley,C,30,DAL,81,39,1731,6.0,11.2,.536,0.0,0.0,.000,6.0,11.2,.537,4.2,5.2,.806,4.5,9.7,14.3,1.6,1.9,5.1,2.0,7.3,16.3,,121,96,bradlsh01
45,Elton Brand,PF,23,LAC,62,61,2454,9.7,19.3,.502,0.0,0.0,.000,9.7,19.2,.502,5.2,7.6,.685,6.1,9.0,15.1,3.4,1.5,3.4,3.4,4.4,24.5,,109,103,brandel01
46,J.R. Bremer,PG,22,BOS,64,41,1503,6.0,16.3,.369,3.5,10.1,.353,2.5,6.3,.393,3.0,3.9,.766,0.6,4.5,5.1,5.8,1.3,0.1,2.1,2.8,18.6,,106,105,bremejr01
47,Jamison Brewer,PG,22,IND,10,0,80,5.9,11.1,.529,0.0,1.3,.000,5.9,9.8,.600,2.6,5.9,.444,3.3,2.6,5.9,11.8,1.3,0.7,3.9,7.2,14.4,,108,105,breweja01
48,Primož Brezec,C,23,IND,22,1,111,7.1,17.9,.395,0.0,0.5,.000,7.1,17.5,.405,5.7,9.4,.600,6.1,4.7,10.9,1.9,0.9,1.9,3.3,7.6,19.8,,95,103,brezepr01
49,Damone Brown,PF,23,TOR,5,3,115,5.1,16.3,.314,0.0,0.9,.000,5.1,15.3,.333,2.8,3.7,.750,1.4,5.6,7.0,1.4,0.5,0.0,2.8,6.5,13.0,,74,111,brownda02
50,Devin Brown,SG,24,TOT,10,2,93,6.8,19.9,.343,0.0,0.6,.000,6.8,19.3,.353,3.4,4.5,.750,4.5,5.7,10.2,4.0,2.3,0.6,5.1,8.0,17.1,,80,101,brownde02
50,Devin Brown,SG,24,SAS,7,0,22,12.1,24.2,.500,0.0,0.0,,12.1,24.2,.500,4.8,4.8,1.000,9.7,7.3,17.0,4.8,0.0,0.0,12.1,7.3,29.1,,89,104,brownde02
50,Devin Brown,SG,24,DEN,3,2,71,5.2,18.6,.280,0.0,0.7,.000,5.2,17.8,.292,3.0,4.5,.667,3.0,5.2,8.2,3.7,3.0,0.7,3.0,8.2,13.4,,75,100,brownde02
51,Kedrick Brown,SF,21,BOS,51,5,666,4.8,13.6,.357,0.2,3.1,.077,4.6,10.5,.439,1.6,2.5,.625,3.6,7.5,11.1,1.6,2.7,1.0,1.8,5.4,11.5,,86,99,brownke01
52,Kwame Brown,C,20,WAS,80,20,1773,6.9,15.4,.446,0.0,0.1,.000,6.9,15.3,.449,4.5,6.7,.668,3.9,9.2,13.1,1.8,1.5,2.5,3.4,4.9,18.2,,96,102,brownkw01
53,P.J. Brown,PF,33,NOH,78,78,2609,6.6,12.4,.531,0.0,0.1,.000,6.6,12.3,.533,4.0,4.8,.836,5.0,9.4,14.4,3.0,1.4,1.6,2.0,4.2,17.1,,122,100,brownpj01
54,Randy Brown,PG,34,PHO,32,0,262,3.2,8.6,.372,0.0,0.0,,3.2,8.6,.372,1.8,2.4,.750,0.6,4.6,5.2,7.0,3.4,0.4,3.4,7.2,8.2,,86,101,brownra02
55,Tierre Brown,PG,23,CLE,15,0,168,8.2,17.9,.458,0.0,0.3,.000,8.2,17.6,.466,3.3,4.3,.786,2.4,6.7,9.1,11.9,4.0,0.0,6.7,2.7,19.8,,94,103,brownti01
56,Rick Brunson,PG,30,CHI,17,0,196,6.0,13.1,.460,1.0,1.6,.667,5.0,11.5,.432,2.6,3.1,.833,1.0,3.9,5.0,9.4,2.6,0.8,4.5,5.2,15.7,,102,106,brunsri01
57,Kobe Bryant*,SG,24,LAL,82,82,3401,13.2,29.4,.451,1.9,4.9,.383,11.4,24.4,.465,9.2,10.9,.843,1.6,7.0,8.6,7.3,2.8,1.0,4.4,3.3,37.6,,111,103,bryanko01
58,Mark Bryant,PF,37,TOT,16,0,100,2.6,10.0,.263,0.0,0.0,,2.6,10.0,.263,1.6,2.1,.750,4.2,6.3,10.5,2.1,0.5,0.5,3.7,9.5,6.8,,69,106,bryanma01
58,Mark Bryant,PF,37,PHI,11,0,77,3.4,11.6,.294,0.0,0.0,,3.4,11.6,.294,1.4,1.4,1.000,4.8,6.1,10.9,0.7,0.7,0.7,3.4,8.2,8.2,,73,106,bryanma01
58,Mark Bryant,PF,37,DEN,3,0,14,0.0,3.8,.000,0.0,0.0,,0.0,3.8,.000,3.8,7.5,.500,3.8,3.8,7.5,7.5,0.0,0.0,7.5,15.1,3.8,,55,108,bryanma01
58,Mark Bryant,PF,37,BOS,2,0,9,0.0,5.9,.000,0.0,0.0,,0.0,5.9,.000,0.0,0.0,,0.0,11.7,11.7,5.9,0.0,0.0,0.0,11.7,0.0,,51,103,bryanma01
59,Greg Buckner,SG,26,PHI,75,5,1514,6.4,13.8,.465,0.5,1.9,.273,5.9,11.9,.496,2.3,2.8,.802,2.5,5.0,7.5,3.3,2.5,0.6,2.1,7.0,15.6,,106,103,buckngr01
60,Pat Burke,C,29,ORL,62,8,783,7.4,19.5,.382,0.1,0.5,.143,7.4,19.0,.388,2.6,3.8,.690,3.8,5.9,9.6,1.5,1.3,1.6,3.1,6.5,17.6,,86,106,burkepa01
61,Caron Butler,SF,22,MIA,78,78,2858,8.2,19.7,.416,0.7,2.0,.318,7.6,17.7,.427,5.9,7.2,.824,2.6,5.0,7.6,4.1,2.6,0.6,3.7,4.4,23.0,,99,102,butleca01
62,Rasual Butler,SG,23,MIA,72,28,1514,7.5,20.6,.362,1.8,6.2,.292,5.7,14.5,.392,2.7,3.8,.731,1.0,5.7,6.7,3.4,0.8,1.6,2.8,3.8,19.5,,88,104,butlera01
63,Jason Caffey,PF,29,MIL,51,16,894,6.7,14.7,.456,0.0,0.0,,6.7,14.7,.456,4.1,6.3,.651,4.0,6.4,10.5,2.3,1.1,0.9,3.3,7.2,17.5,,98,110,caffeja01
64,Marcus Camby,C,28,DEN,29,9,616,8.0,19.4,.410,0.2,0.4,.400,7.8,19.0,.410,2.8,4.3,.660,6.4,11.4,17.8,4.0,1.7,3.4,2.3,5.9,18.9,,99,96,cambyma01
65,Elden Campbell,C,34,TOT,56,1,869,7.3,18.3,.397,0.0,0.1,.000,7.3,18.2,.398,6.8,8.4,.801,2.9,8.3,11.2,3.2,2.0,2.4,3.1,8.0,21.3,,100,99,campbel01
65,Elden Campbell,C,34,NOH,41,1,685,7.9,19.4,.409,0.0,0.1,.000,7.9,19.3,.411,7.3,9.0,.809,2.7,8.5,11.1,3.3,1.9,2.4,3.3,8.0,23.1,,102,99,campbel01
65,Elden Campbell,C,34,SEA,15,0,184,4.7,14.2,.333,0.0,0.0,,4.7,14.2,.333,4.7,6.2,.762,3.9,7.7,11.6,2.7,2.7,2.4,2.4,8.0,14.2,,93,100,campbel01
66,Brian Cardinal,PF,25,WAS,5,0,15,3.6,14.5,.250,0.0,3.6,.000,3.6,10.9,.333,7.3,7.3,1.000,10.9,7.3,18.1,3.6,0.0,0.0,3.6,0.0,14.5,,100,109,cardibr01
67,Anthony Carter,PG,27,MIA,49,26,912,5.0,14.0,.356,0.0,0.5,.000,5.0,13.5,.369,2.0,3.0,.660,0.7,4.3,5.0,12.2,2.7,0.3,4.9,4.2,11.9,,84,103,cartean01
68,Vince Carter,SG,26,TOR,43,42,1471,12.9,27.6,.467,1.6,4.8,.344,11.3,22.8,.493,4.7,5.8,.806,2.1,4.7,6.8,5.2,1.7,1.5,2.7,4.4,32.1,,109,108,cartevi01
69,Sam Cassell,PG,33,MIL,78,77,2700,10.7,22.9,.470,1.2,3.2,.362,9.6,19.6,.487,7.6,8.8,.861,1.1,5.6,6.7,8.9,1.7,0.3,3.5,4.2,30.2,,115,110,cassesa01
70,Kelvin Cato,C,28,HOU,73,5,1247,5.8,11.1,.520,0.0,0.2,.000,5.8,10.9,.528,2.9,5.4,.532,5.7,12.8,18.6,0.9,1.6,3.7,2.4,7.6,14.4,,107,96,catoke01
71,Tyson Chandler,C,20,CHI,75,68,1827,7.2,13.6,.531,0.0,0.0,,7.2,13.6,.531,5.0,8.2,.608,4.7,9.7,14.4,2.1,1.0,3.0,3.8,6.2,19.4,,104,103,chandty01
72,Calbert Cheaney,SG,31,UTA,81,74,2351,7.4,14.9,.499,0.2,0.6,.400,7.2,14.3,.503,0.9,1.6,.580,1.7,4.8,6.5,3.7,1.5,0.3,2.5,5.1,16.0,,100,106,cheanca01
73,Chris Childs,PG,35,NJN,12,0,106,3.0,9.9,.300,0.5,3.0,.167,2.5,6.9,.357,1.0,1.5,.667,1.5,1.0,2.5,7.9,4.0,0.5,3.0,8.4,7.4,,84,98,childch01
74,Doug Christie,SG,32,SAC,80,80,2710,5.0,10.3,.479,1.4,3.4,.395,3.6,6.9,.522,2.6,3.2,.810,1.1,5.2,6.4,7.0,3.3,0.7,2.7,3.5,13.9,,113,98,chrisdo01
75,Keon Clark,C,27,SAC,80,11,1780,6.4,12.8,.501,0.0,0.1,.000,6.4,12.6,.506,2.4,3.6,.656,3.9,8.9,12.8,2.3,1.1,4.2,2.7,6.4,15.2,,103,97,clarkke01
76,Speedy Claxton,PG,24,SAS,30,0,471,7.6,16.4,.462,0.0,1.2,.000,7.6,15.2,.500,4.4,6.5,.684,2.5,3.8,6.3,8.5,2.5,0.8,4.0,4.9,19.6,,105,101,claxtsp01
77,Mateen Cleaves,PG,25,SAC,12,0,55,5.5,21.0,.261,0.9,0.9,1.000,4.6,20.1,.227,2.7,3.7,.750,0.9,6.4,7.3,9.2,1.8,0.0,12.8,5.5,14.6,,55,101,cleavma01
78,Derrick Coleman,C,35,PHI,64,35,1742,6.7,15.0,.448,0.7,2.0,.328,6.1,13.0,.466,4.0,5.2,.784,4.6,9.0,13.6,2.6,1.6,2.1,2.9,5.2,18.1,,106,101,colemde01
79,Bimbo Coles,PG,34,TOT,35,11,691,4.2,12.5,.333,0.5,2.4,.219,3.7,10.1,.360,2.6,3.1,.833,0.8,3.6,4.4,5.4,1.3,0.3,2.1,4.5,11.5,,92,109,colesbi01
79,Bimbo Coles,PG,34,CLE,21,11,516,3.4,11.8,.286,0.7,2.5,.280,2.7,9.3,.287,2.7,3.4,.794,1.0,3.8,4.8,5.5,1.1,0.4,1.8,4.3,10.1,,91,111,colesbi01
79,Bimbo Coles,PG,34,BOS,14,0,175,6.6,14.8,.449,0.0,2.1,.000,6.6,12.7,.524,2.4,2.4,1.000,0.3,3.0,3.3,4.8,1.8,0.0,3.0,5.1,15.7,,95,105,colesbi01
80,Jason Collier,C,25,HOU,13,3,104,8.8,18.7,.472,0.0,0.0,,8.8,18.7,.472,1.0,1.0,1.000,6.2,8.8,15.1,0.5,1.0,0.5,1.0,5.2,18.7,,110,104,collija02
81,Jarron Collins,C,24,UTA,22,7,421,4.9,11.0,.442,0.0,0.1,.000,4.9,10.9,.447,5.6,7.9,.710,4.1,3.6,7.7,1.8,0.6,0.8,2.4,8.9,15.3,,108,108,collija03
82,Jason Collins,C,24,NJN,81,66,1900,3.9,9.3,.414,0.0,0.1,.000,3.9,9.2,.419,5.0,6.5,.763,3.8,6.4,10.2,2.4,1.3,1.2,2.3,7.0,12.7,,107,99,collija04
83,Chris Crawford,PF,27,ATL,5,0,38,11.1,18.1,.615,1.4,4.2,.333,9.7,13.9,.700,9.7,11.1,.875,4.2,5.6,9.7,1.4,2.8,4.2,2.8,9.7,33.3,,136,102,crawfch01
84,Jamal Crawford,PG,22,CHI,80,31,1992,8.6,20.8,.413,2.2,6.2,.355,6.4,14.6,.438,2.7,3.3,.806,0.5,4.2,4.8,8.6,2.0,0.6,3.5,3.2,22.1,,101,107,crawfja01
85,Austin Croshere,PF,27,IND,49,0,633,7.1,17.3,.411,2.2,5.7,.391,4.9,11.6,.421,4.4,5.4,.815,3.3,9.5,12.8,4.6,0.5,1.1,2.3,4.0,20.9,,111,102,croshau01
86,John Crotty,PG,33,DEN,12,0,180,4.1,12.0,.341,1.2,3.8,.308,2.9,8.2,.357,2.6,4.4,.600,0.3,4.1,4.4,8.5,0.9,0.0,2.6,4.7,12.0,,95,106,crottjo01
87,Eddy Curry,C,20,CHI,81,48,1571,10.9,18.7,.585,0.0,0.0,,10.9,18.7,.585,5.8,9.4,.624,3.8,7.7,11.5,1.2,0.6,2.0,4.5,7.4,27.7,,106,106,curryed01
88,Michael Curry,SF,34,DET,78,77,1555,3.3,8.1,.402,0.6,1.9,.296,2.7,6.2,.434,1.3,1.6,.800,0.6,3.9,4.5,3.7,1.6,0.1,1.5,5.8,8.4,,98,103,currymi01
89,Erick Dampier,C,27,GSW,82,82,1978,6.7,13.4,.496,0.0,0.1,.000,6.7,13.4,.498,4.0,5.7,.698,6.4,7.6,14.0,1.5,0.7,4.0,2.9,6.2,17.3,,111,108,dampier01
90,Antonio Daniels,SG,27,POR,67,2,872,5.2,11.5,.452,1.1,3.6,.305,4.1,7.8,.520,4.0,4.7,.855,0.7,3.8,4.4,5.2,2.0,0.6,2.0,2.6,15.5,,117,105,daniean01
91,Antonio Davis,C,34,TOR,53,52,1894,7.4,18.1,.407,0.0,0.0,,7.4,18.1,.407,6.1,7.9,.771,3.7,8.7,12.3,3.7,0.6,1.7,3.3,4.2,20.8,,99,107,davisan01
92,Baron Davis,PG,23,NOH,50,47,1889,9.4,22.7,.416,2.8,8.0,.350,6.6,14.6,.452,2.6,3.7,.710,1.6,3.7,5.3,9.1,2.6,0.6,4.0,4.2,24.3,,103,102,davisba01
93,Dale Davis,C,33,POR,78,78,2282,5.6,10.3,.541,0.0,0.0,,5.6,10.3,.541,2.5,3.9,.633,5.5,7.8,13.3,2.2,1.2,1.6,1.7,4.4,13.6,,119,103,davisda01
94,Emanual Davis,SG,34,ATL,24,1,340,5.0,13.7,.364,1.1,4.5,.241,3.9,9.2,.424,2.6,3.4,.773,0.8,5.9,6.7,5.6,1.9,0.3,3.9,4.3,13.7,,87,107,davisem01
95,Hubert Davis,SG,32,DET,43,1,328,5.2,13.3,.392,2.0,6.1,.333,3.2,7.3,.442,0.8,1.0,.833,1.0,5.1,6.1,4.9,0.8,0.0,1.9,3.9,13.3,,101,104,davishu01
96,Ricky Davis,SG,23,CLE,79,76,3131,9.8,24.0,.410,1.2,3.3,.363,8.6,20.7,.417,5.7,7.6,.748,1.6,4.8,6.4,7.1,2.0,0.6,4.5,2.9,26.5,,98,108,davisri01
97,Andrew DeClercq,C,29,ORL,77,21,1327,5.8,10.8,.534,0.0,0.0,,5.8,10.8,.534,2.6,4.0,.644,5.5,7.7,13.2,2.0,1.5,1.4,3.3,10.0,14.2,,106,104,declean01
98,Tony Delk,PG,29,BOS,67,39,1873,6.6,15.8,.416,3.4,8.6,.395,3.2,7.2,.441,1.9,2.5,.782,1.2,5.4,6.5,4.1,2.0,0.3,1.9,3.5,18.4,,108,103,delkto01
99,Dan Dickau,PG,24,ATL,50,0,515,7.2,17.4,.412,2.3,6.3,.361,4.9,11.2,.440,2.2,2.7,.808,0.9,3.5,4.4,8.7,1.4,0.2,5.4,6.8,18.8,,94,110,dickada01
100,Michael Dickerson,SG,27,MEM,6,1,87,6.0,14.3,.417,2.4,6.5,.364,3.6,7.7,.462,3.0,3.0,1.000,0.6,3.0,3.6,4.8,3.0,0.6,3.6,9.5,17.3,,101,108,dickemi01
101,DeSagana Diop,PF,21,CLE,80,1,943,2.9,8.3,.351,0.0,0.0,,2.9,8.3,.351,0.6,1.6,.367,3.4,8.2,11.6,2.3,1.8,4.4,3.0,8.0,6.4,,74,102,diopde01
102,Vlade Divac*,C,34,SAC,80,80,2384,6.4,13.8,.466,0.1,0.5,.240,6.3,13.3,.475,3.8,5.3,.713,3.3,8.8,12.1,5.8,1.8,2.2,3.2,5.0,16.8,,105,97,divacvl01
103,Juan Dixon,PG,24,WAS,42,3,647,8.8,22.8,.384,2.1,7.1,.298,6.6,15.7,.422,3.1,3.9,.804,1.1,5.0,6.1,3.4,2.2,0.3,3.5,4.5,22.7,,90,105,dixonju01
104,Michael Doleac,C,25,NYK,75,0,1041,7.4,17.4,.426,0.0,0.0,,7.4,17.4,.426,1.8,2.3,.783,3.3,7.8,11.1,2.1,0.8,0.8,2.5,7.6,16.7,,92,107,doleami01
