Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional
43,Curtis Borchardt,C,24,UTA,67,23,859,4.7,10.9,.430,0.0,0.0,,4.7,10.9,.430,3.3,4.5,.732,5.4,8.7,14.2,3.1,0.6,2.0,3.3,10.1,12.6,,100,109,borchcu01
44,Chris Bosh*,PF,20,TOR,81,81,3017,8.1,17.3,.471,0.1,0.2,.300,8.1,17.1,.472,7.1,9.3,.760,3.3,9.0,12.3,2.6,1.3,1.9,3.2,3.9,23.4,,107,107,boshch01
45,Bruce Bowen,SF,33,SAS,82,82,2627,5.2,12.3,.420,2.1,5.2,.403,3.1,7.1,.432,1.5,2.3,.634,1.0,4.8,5.9,2.6,1.1,0.8,1.2,3.6,13.9,,109,102,bowenbr01
46,Ryan Bowen,SF,29,HOU,66,6,604,4.2,9.9,.423,0.3,0.5,.500,3.9,9.4,.419,1.3,1.9,.667,1.9,4.9,6.8,1.6,2.1,0.4,0.6,5.5,9.9,,104,103,bowenry01
47,Earl Boykins,PG,28,DEN,82,5,2162,8.1,19.6,.413,1.3,3.9,.337,6.7,15.6,.432,6.6,7.2,.921,0.9,2.5,3.4,8.8,1.9,0.3,2.9,2.9,24.1,,112,108,boykiea01
48,Michael Bradley,PF,25,TOT,18,0,119,6.4,10.3,.625,0.0,0.4,.000,6.4,9.9,.652,1.3,3.4,.375,3.4,8.6,12.0,2.1,0.4,0.9,2.1,5.1,14.1,,111,109,bradlmi01
48,Michael Bradley,PF,25,ORL,8,0,55,2.8,6.4,.429,0.0,0.0,,2.8,6.4,.429,0.0,0.0,,2.8,10.1,12.9,1.8,0.9,1.8,0.9,3.7,5.5,,102,106,bradlmi01
48,Michael Bradley,PF,25,SAC,8,0,48,8.6,12.9,.667,0.0,0.0,,8.6,12.9,.667,2.1,6.4,.333,5.4,6.4,11.8,2.1,0.0,0.0,3.2,8.6,19.3,,110,112,bradlmi01
48,Michael Bradley,PF,25,PHI,2,0,16,12.6,15.8,.800,0.0,3.2,.000,12.6,12.6,1.000,3.2,6.3,.500,0.0,9.5,9.5,3.2,0.0,0.0,3.2,0.0,28.4,,125,108,bradlmi01
49,Shawn Bradley,C,32,DAL,77,14,885,4.9,10.9,.452,0.0,0.0,,4.9,10.9,.452,2.5,3.7,.683,4.1,8.4,12.5,0.9,1.5,3.7,1.9,9.0,12.3,,104,101,bradlsh01
50,Torraye Braggs,PF,28,HOU,7,0,24,6.8,15.8,.429,0.0,0.0,,6.8,15.8,.429,0.0,0.0,,15.8,11.3,27.0,0.0,0.0,0.0,4.5,9.0,13.5,,99,103,braggto01
51,Elton Brand,PF,25,LAC,81,81,3001,11.3,22.4,.503,0.0,0.1,.000,11.3,22.4,.504,6.5,8.7,.752,5.3,8.5,13.8,3.7,1.1,3.0,3.3,4.3,29.1,,113,104,brandel01
52,Jamison Brewer,PG,24,NYK,18,0,185,3.1,10.6,.297,0.9,4.3,.200,2.3,6.3,.364,1.7,3.7,.462,1.7,4.6,6.3,3.4,2.3,0.3,3.7,3.1,8.9,,73,109,breweja01
53,Primož Brezec,C,25,CHA,72,72,2276,8.8,17.3,.512,0.0,0.0,,8.8,17.3,.512,3.7,5.0,.745,5.2,7.0,12.1,2.0,0.8,1.3,2.4,4.2,21.4,,111,109,brezepr01
54,Damone Brown,SF,25,WAS,14,0,152,7.8,21.0,.371,1.4,3.7,.364,6.4,17.3,.373,1.4,3.0,.444,3.4,6.1,9.5,4.7,0.3,2.0,5.1,5.8,18.3,,83,110,brownda02
55,Devin Brown,SG,26,SAS,67,0,1238,7.5,17.8,.423,2.0,5.3,.372,5.6,12.6,.444,4.5,5.7,.792,1.6,6.1,7.7,4.0,1.7,0.5,2.3,3.6,21.5,,109,100,brownde02
56,Kedrick Brown,SF,23,PHI,8,0,55,1.8,5.5,.333,0.0,2.8,.000,1.8,2.8,.667,7.4,9.2,.800,0.9,9.2,10.1,3.7,2.8,0.9,4.6,3.7,11.0,,92,101,brownke01
57,Kwame Brown,PF,22,WAS,42,14,908,6.2,13.4,.460,0.0,0.0,,6.2,13.4,.460,4.2,7.3,.574,4.1,7.6,11.7,2.2,1.4,0.8,3.8,6.3,16.5,,96,108,brownkw01
58,P.J. Brown,PF,35,NOH,82,78,2817,6.6,14.8,.446,0.0,0.0,,6.6,14.8,.446,4.1,4.7,.864,5.2,9.2,14.3,3.5,1.4,1.0,2.0,4.5,17.2,,112,106,brownpj01
59,Tierre Brown,PG,25,LAL,76,0,1066,6.1,17.3,.356,1.3,3.6,.361,4.9,13.7,.355,2.9,3.7,.787,1.0,3.6,4.6,7.7,1.6,0.0,3.7,2.9,16.5,,94,114,brownti01
60,Rick Brunson,PG,32,LAC,80,39,1945,4.6,12.2,.376,1.3,3.6,.369,3.3,8.6,.378,1.6,2.0,.770,0.6,4.5,5.2,11.4,2.3,0.2,3.5,2.9,12.1,,99,108,brunsri01
61,Kobe Bryant*,SG,26,LAL,66,66,2689,11.3,26.0,.433,2.6,7.6,.339,8.7,18.4,.472,10.7,13.0,.816,1.9,5.8,7.7,7.8,1.7,1.0,5.3,3.4,35.7,,111,111,bryanko01
62,Greg Buckner,SG,28,DEN,70,41,1522,5.4,10.2,.528,1.7,4.1,.405,3.7,6.1,.610,2.1,2.7,.778,2.2,4.8,7.0,4.5,2.5,0.2,1.7,5.7,14.6,,126,105,buckngr01
63,Rodney Buford,SF,27,NJN,64,17,1313,7.7,20.1,.382,1.4,4.4,.315,6.3,15.6,.402,1.5,1.8,.822,1.4,6.4,7.8,2.6,1.6,0.2,1.4,4.1,18.3,,92,104,buforro01
64,Antonio Burks,PG,24,MEM,24,0,219,6.9,14.9,.467,0.7,2.7,.273,6.2,12.1,.510,3.5,4.7,.737,0.2,2.7,3.0,6.9,3.2,0.2,3.0,6.2,18.1,,106,104,burksan01
65,Caron Butler,SF,24,LAL,77,77,2746,8.5,19.1,.445,0.7,2.4,.304,7.8,16.7,.465,5.3,6.1,.862,2.8,5.9,8.7,2.8,2.1,0.4,2.4,4.1,23.0,,110,111,butleca01
66,Jackie Butler,C,19,NYK,3,0,5,42.4,42.4,1.000,0.0,0.0,,42.4,42.4,1.000,21.2,21.2,1.000,0.0,0.0,0.0,0.0,10.6,0.0,10.6,0.0,105.9,,170,95,butleja01
67,Rasual Butler,SF,25,MIA,65,15,1203,7.2,18.0,.399,2.5,6.7,.373,4.7,11.3,.414,1.6,2.1,.771,0.7,6.0,6.6,2.7,0.8,1.3,1.6,4.6,18.5,,100,105,butlera01
68,Žarko Čabarkapa,PF,23,TOT,40,0,475,9.3,19.2,.486,1.4,3.9,.361,7.9,15.3,.518,5.7,7.0,.815,3.8,7.3,11.0,2.7,1.1,0.5,3.2,6.4,25.8,,112,108,cabarza01
68,Žarko Čabarkapa,PF,23,PHO,3,0,11,18.2,31.8,.571,0.0,0.0,,18.2,31.8,.571,4.5,4.5,1.000,9.1,4.5,13.6,0.0,0.0,0.0,0.0,0.0,40.9,,132,113,cabarza01
68,Žarko Čabarkapa,PF,23,GSW,37,0,464,9.1,18.9,.482,1.4,4.0,.361,7.7,14.9,.515,5.8,7.1,.813,3.7,7.3,11.0,2.8,1.1,0.6,3.3,6.5,25.4,,111,108,cabarza01
69,Marcus Camby,C,30,DEN,66,66,2015,7.1,15.3,.465,0.0,0.1,.000,7.1,15.2,.468,3.2,4.4,.723,3.3,13.5,16.8,3.9,1.6,5.1,2.6,4.5,17.4,,103,96,cambyma01
70,Elden Campbell,C,36,TOT,40,1,390,5.5,17.3,.317,0.0,0.3,.000,5.5,17.0,.322,5.9,7.7,.764,3.9,9.2,13.1,2.7,1.1,1.0,4.1,8.0,16.9,,85,101,campbel01
70,Elden Campbell,C,36,NJN,10,0,50,0.0,7.5,.000,0.0,0.0,,0.0,7.5,.000,2.2,4.3,.500,3.2,8.6,11.9,3.2,0.0,1.1,1.1,10.8,2.2,,56,105,campbel01
70,Elden Campbell,C,36,DET,30,1,340,6.3,18.8,.336,0.0,0.3,.000,6.3,18.5,.342,6.5,8.3,.784,4.0,9.2,13.3,2.6,1.3,1.0,4.5,7.6,19.1,,87,101,campbel01
71,Brian Cardinal,PF,27,MEM,58,16,1433,6.1,16.4,.370,1.7,4.7,.352,4.4,11.6,.378,6.0,6.9,.873,2.4,6.1,8.5,4.3,3.3,0.7,3.1,6.5,19.8,,104,101,cardibr01
72,Geno Carlisle,SG,28,POR,6,0,16,6.7,10.0,.667,0.0,0.0,,6.7,10.0,.667,13.4,20.0,.667,3.3,0.0,3.3,3.3,0.0,0.0,3.3,3.3,26.7,,131,118,carlige01
73,Matt Carroll,SG,24,CHA,25,0,430,8.5,21.8,.389,1.6,4.7,.333,6.9,17.1,.404,8.6,10.0,.855,1.6,5.7,7.3,2.1,2.1,0.2,3.0,4.5,27.1,,104,108,carroma01
74,Anthony Carter,PG,29,MIN,66,12,742,5.2,12.9,.407,0.1,1.2,.118,5.1,11.6,.438,2.5,3.7,.686,0.9,4.1,5.0,11.7,2.5,1.3,4.5,6.4,13.1,,95,106,cartean01
75,Vince Carter,SF-SG,28,TOT,77,76,2828,13.1,29.1,.452,2.4,5.9,.406,10.7,23.2,.463,6.9,8.7,.798,2.0,5.6,7.6,6.2,2.1,0.9,3.2,4.6,35.6,,109,104,cartevi01
75,Vince Carter,SG,28,TOR,20,20,608,10.6,25.7,.411,1.6,5.0,.322,8.9,20.7,.432,4.3,6.1,.694,2.4,3.2,5.6,5.2,2.1,1.3,1.9,4.8,27.0,,102,109,cartevi01
75,Vince Carter,SF,28,NJN,57,56,2220,13.9,30.1,.462,2.6,6.2,.425,11.3,23.9,.471,7.7,9.4,.817,1.9,6.2,8.1,6.5,2.0,0.8,3.5,4.5,38.1,,110,103,cartevi01
76,Sam Cassell,PG,35,MIN,59,38,1522,11.3,24.3,.464,1.0,3.6,.262,10.3,20.7,.500,4.7,5.5,.865,0.9,4.7,5.6,10.7,1.3,0.5,3.9,5.7,28.3,,109,109,cassesa01
77,Kelvin Cato,C,30,ORL,62,50,1525,5.3,9.9,.539,0.0,0.0,,5.3,9.9,.539,3.7,4.8,.783,3.4,10.4,13.8,1.3,1.8,2.7,2.1,5.6,14.4,,116,103,catoke01
78,Lionel Chalmers,PG,24,LAC,36,0,433,5.2,15.5,.336,1.5,6.1,.245,3.7,9.5,.395,1.9,3.0,.625,0.5,3.4,3.9,6.3,1.6,0.0,3.0,3.7,13.8,,87,110,chalmli01
79,Tyson Chandler,C,22,CHI,80,10,2189,4.9,9.9,.494,0.0,0.0,.000,4.9,9.9,.496,5.4,8.0,.673,6.2,12.2,18.4,1.5,1.6,3.3,2.8,6.4,15.2,,112,94,chandty01
80,Calbert Cheaney,SG,33,GSW,55,5,951,6.1,14.3,.426,0.0,0.2,.000,6.1,14.2,.431,1.3,2.0,.649,1.7,5.0,6.7,3.5,0.9,0.8,1.9,5.1,13.5,,94,110,cheanca01
81,Josh Childress,SG,21,ATL,80,44,2376,6.7,14.2,.470,0.3,1.2,.232,6.4,13.0,.493,4.2,5.1,.823,4.3,6.3,10.7,3.3,1.6,0.8,2.3,4.1,17.8,,113,111,childjo01
82,Doug Christie,SG,34,TOT,52,44,1525,4.4,11.2,.392,0.5,2.1,.242,3.9,9.1,.426,2.4,2.6,.897,1.3,4.7,6.0,6.7,2.7,0.6,3.5,3.6,11.6,,95,108,chrisdo01
82,Doug Christie,SG,34,SAC,31,31,996,4.3,10.6,.407,0.5,2.0,.256,3.8,8.5,.442,2.6,2.9,.893,1.5,4.9,6.4,7.9,2.2,0.7,3.5,3.2,11.7,,100,109,chrisdo01
82,Doug Christie,SG,34,ORL,21,13,529,4.5,12.3,.367,0.5,2.2,.217,4.0,10.1,.400,1.9,2.1,.909,0.9,4.3,5.2,4.4,3.5,0.5,3.4,4.3,11.4,,85,106,chrisdo01
83,Speedy Claxton,PG,26,TOT,62,47,1866,7.2,17.1,.421,0.3,1.7,.180,6.9,15.4,.447,5.2,7.1,.736,1.0,4.1,5.1,10.4,3.0,0.2,3.3,5.1,19.9,,106,107,claxtsp01
83,Speedy Claxton,PG,26,GSW,46,44,1501,7.4,17.2,.431,0.3,1.8,.192,7.1,15.4,.459,5.6,7.3,.761,1.1,4.1,5.2,9.8,3.0,0.2,3.2,5.3,20.7,,108,107,claxtsp01
83,Speedy Claxton,PG,26,NOH,16,3,365,6.2,16.5,.373,0.2,1.4,.111,6.0,15.2,.396,3.8,6.2,.610,0.8,3.9,4.7,13.2,3.3,0.3,4.1,4.5,16.2,,94,106,claxtsp01
84,Mateen Cleaves,PG,27,SEA,14,0,65,4.2,11.8,.357,0.0,1.7,.000,4.2,10.1,.417,2.5,3.4,.750,1.7,3.4,5.0,5.9,1.7,0.0,1.7,1.7,10.9,,102,113,cleavma01
85,Derrick Coleman,C,37,DET,5,0,50,3.3,15.4,.214,0.0,2.2,.000,3.3,13.2,.250,3.3,3.3,1.000,3.3,13.2,16.5,0.0,0.0,0.0,2.2,6.6,9.9,,70,102,colemde01
